MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"1","김천","어르신","출장","66","관리자","참가","20241101","M"
"1","남원","청소년","일반","18","관리자","참가","20241101","M"
"1","김천","어르신","출장","80","관리자","3등급","20241101","F"
"2","KSPO송파","성인","일반","20","관리자","참가","20241101","F"
"1","서구(광주)","유아기","출장","71","관리자","3등급","20241101","M"
"1","서구(광주)","유아기","출장","74","관리자","참가","20241101","F"
"1","충주","어르신","출장","69","관리자","참가","20241101","F"
"1","충주","어르신","출장","82","관리자","참가","20241101","F"
"1","충주","어르신","출장","79","관리자","참가","20241101","M"
"1","KSPO송파(출장A)","성인","출장","37","관리자","참가","20241101","M"
"1","나주","어르신","출장","89","관리자","참가","20241101","F"
"1","충주","어르신","출장","84","관리자","2등급","20241101","M"
"1","서구(광주)","유아기","출장","75","관리자","참가","20241101","F"
"1","충주","어르신","출장","65","관리자","참가","20241101","F"
"1","전주","성인","일반","32","관리자","2등급","20241101","F"
"1","충주","어르신","출장","66","관리자","참가","20241101","F"
"1","충주","어르신","출장","77","관리자","3등급","20241101","F"
"1","충주","어르신","출장","74","관리자","참가","20241101","M"
"1","충주","어르신","출장","65","관리자","3등급","20241101","M"
"2","안동","청소년","출장","13","관리자","참가","20241101","M"
"1","서구(광주)","유아기","출장","78","관리자","3등급","20241101","M"
"1","서구(광주)","유아기","출장","78","관리자","참가","20241101","M"
"1","김천","성인","출장","63","관리자","3등급","20241101","F"
"2","KSPO송파","성인","일반","21","관리자","참가","20241101","M"
"1","서구(광주)","유아기","출장","78","관리자","3등급","20241101","M"
"1","안동","청소년","출장","14","관리자","참가","20241101","M"
"3","영암","성인","일반","27","관리자","참가","20241101","M"
"2","진천","성인","일반","41","관리자","참가","20241101","M"
"3","영암","성인","일반","25","관리자","참가","20241101","M"
"1","충주","어르신","출장","74","관리자","3등급","20241101","F"
"1","서구(광주)","유아기","출장","79","관리자","1등급","20241101","F"
"1","남원","청소년","일반","16","관리자","참가","20241101","M"
"1","서대문","성인","일반","24","관리자","참가","20241101","F"
"2","안산","성인","일반","26","관리자","참가","20241101","M"
"1","나주","어르신","출장","68","관리자","참가","20241101","F"
"1","충주","어르신","출장","73","관리자","참가","20241101","F"
"1","충주","어르신","출장","65","관리자","3등급","20241101","F"
"1","충주","어르신","출장","67","관리자","참가","20241101","F"
"1","서구(광주)","유아기","출장","79","관리자","참가","20241101","M"
"1","서구(광주)","유아기","출장","79","관리자","참가","20241101","M"
"1","서구(광주)","유아기","출장","80","관리자","참가","20241101","F"
"1","서구(광주)","유아기","출장","76","관리자","2등급","20241101","F"
"1","서구(광주)","유아기","출장","73","관리자","참가","20241101","F"
"1","김천","성인","출장","62","관리자","참가","20241101","F"
"1","서구(광주)","유아기","출장","73","관리자","참가","20241101","F"
"1","서구(광주)","유아기","출장","80","관리자","참가","20241101","F"
"1","남원","청소년","일반","15","관리자","2등급","20241101","M"
"1","연제","성인","일반","44","관리자","참가","20241101","M"
"6","구미","성인","일반","23","관리자","참가","20241101","M"
"7","동구(광주)","어르신","일반","69","관리자","참가","20241101","M"
"3","사상","성인","일반","20","관리자","참가","20241101","M"
"1","강북","성인","일반","27","관리자","참가","20241101","F"
"40","곡성","어르신","일반","67","관리자","1등급","20241101","F"
"2","스포원(금정)","성인","일반","20","관리자","참가","20241101","M"
"2","사하","성인","출장","64","관리자","참가","20241101","F"
"1","스포원(금정)","성인","일반","19","관리자","3등급","20241101","M"
"2","스포원(금정)","성인","일반","51","관리자","3등급","20241101","F"
"1","계룡","성인","일반","27","관리자","2등급","20241101","F"
"1","서대문","성인","일반","39","관리자","2등급","20241101","F"
"4","화성","어르신","일반","82","관리자","2등급","20241101","F"
"1","태백","성인","일반","19","관리자","참가","20241101","M"
"2","남원","성인","일반","19","관리자","1등급","20241101","M"
"2","화성","성인","일반","20","관리자","참가","20241101","M"
"2","KSPO송파별관(어르신)","어르신","일반","66","관리자","3등급","20241101","F"
"2","창원","어르신","출장","80","관리자","참가","20241101","F"
"2","창원","어르신","출장","78","관리자","3등급","20241101","F"
"2","창원","어르신","출장","76","관리자","2등급","20241101","F"
"2","창원","어르신","출장","78","관리자","참가","20241101","F"
"2","창원","어르신","출장","83","관리자","2등급","20241101","M"
"2","창원","어르신","출장","74","관리자","참가","20241101","F"
"1","수원","성인","출장","22","관리자","2등급","20241101","M"
"2","창원","어르신","출장","69","관리자","2등급","20241101","F"
"2","KSPO대구","성인","일반","31","관리자","1등급","20241101","M"
"4","창원","어르신","출장","71","관리자","1등급","20241101","M"
"2","증평","성인","일반","23","관리자","참가","20241101","M"
"2","창원","어르신","출장","70","관리자","3등급","20241101","F"
"2","창원","어르신","출장","75","관리자","2등급","20241101","F"
"2","창원","어르신","출장","80","관리자","3등급","20241101","F"
"2","창원","어르신","출장","78","관리자","참가","20241101","M"
"2","창원","어르신","출장","82","관리자","3등급","20241101","F"
"3","미추홀","성인","일반","23","관리자","1등급","20241101","F"
"2","스포원(금정)","성인","일반","22","관리자","참가","20241101","F"
"2","익산","어르신","출장","75","관리자","3등급","20241101","F"
"2","KSPO송파(출장A)","성인","출장","45","관리자","참가","20241101","M"
"2","익산","어르신","출장","70","관리자","2등급","20241101","F"
"2","익산","어르신","출장","80","관리자","1등급","20241101","F"
"2","중구(서울)","성인","일반","40","관리자","참가","20241101","F"
"3","창원","어르신","출장","88","관리자","1등급","20241101","F"
"1","성남","성인","일반","21","관리자","참가","20241101","M"
"2","고양","성인","일반","25","관리자","참가","20241101","M"
"2","익산","어르신","출장","81","관리자","2등급","20241101","F"
"2","익산","어르신","출장","86","관리자","2등급","20241101","F"
"3","중구(서울)","성인","일반","24","관리자","참가","20241101","M"
"2","익산","어르신","출장","66","관리자","참가","20241101","F"
"4","익산","어르신","출장","75","관리자","참가","20241101","F"
"3","익산","어르신","출장","72","관리자","3등급","20241101","F"
"3","서구(대전)","청소년","일반","17","관리자","참가","20241101","M"
"1","안동","청소년","출장","13","관리자","1등급","20241101","M"
"3","안동","청소년","출장","14","관리자","참가","20241101","M"
"2","KSPO송파","성인","일반","22","관리자","참가","20241101","M"
"2","KSPO송파","성인","일반","22","관리자","참가","20241101","M"
"4","KSPO대구","성인","일반","42","관리자","1등급","20241101","F"
"3","안동","청소년","출장","14","관리자","1등급","20241101","M"
"2","곡성","어르신","일반","66","관리자","참가","20241101","F"
"2","중구(서울)","성인","일반","56","관리자","참가","20241101","M"
"2","경산","성인","일반","21","관리자","3등급","20241101","F"
"1","오산","청소년","일반","18","관리자","2등급","20241101","M"
"2","경산","성인","일반","19","관리자","2등급","20241101","M"
"3","안동","청소년","출장","14","관리자","참가","20241101","M"
"2","익산","어르신","출장","74","관리자","2등급","20241101","F"
"2","KSPO송파","성인","일반","22","관리자","참가","20241101","M"
"5","경산","성인","일반","55","관리자","2등급","20241101","F"
"2","창원","어르신","출장","75","관리자","참가","20241101","F"
"2","안동","청소년","출장","14","관리자","참가","20241101","M"
"4","안동","청소년","출장","14","관리자","참가","20241101","M"
"1","서대문","성인","일반","43","관리자","1등급","20241101","F"
"1","동해","성인","일반","44","관리자","3등급","20241101","F"
"2","익산","어르신","출장","71","관리자","2등급","20241101","F"
"4","안동","청소년","출장","14","관리자","참가","20241101","M"
"2","익산","어르신","출장","72","관리자","참가","20241101","F"
"3","익산","어르신","출장","72","관리자","2등급","20241101","F"
"2","익산","어르신","출장","66","관리자","3등급","20241101","F"
"2","KSPO광주","성인","일반","20","관리자","참가","20241101","M"
"3","고양","어르신","일반","66","관리자","참가","20241101","M"
"2","익산","어르신","출장","78","관리자","참가","20241101","M"
"3","익산","어르신","출장","75","관리자","2등급","20241101","F"
"6","광주","청소년","일반","18","관리자","3등급","20241101","F"
"1","서대문","성인","일반","52","관리자","참가","20241101","F"
"6","마포","어르신","일반","69","관리자","1등급","20241101","F"
"5","남구(울산)","어르신","일반","68","관리자","3등급","20241101","M"
"2","구미","어르신","일반","71","관리자","1등급","20241101","M"
"1","안동","청소년","출장","13","관리자","3등급","20241101","M"
"2","KSPO송파","성인","일반","22","관리자","참가","20241101","M"
"1","서구(대전)","성인","일반","23","관리자","참가","20241101","M"
"1","원주","청소년","일반","18","관리자","2등급","20241101","M"
"2","KSPO송파","성인","일반","21","관리자","참가","20241101","M"
"1","충주","어르신","출장","84","관리자","3등급","20241101","M"
"1","화성","성인","일반","19","관리자","3등급","20241101","M"
"3","동해","성인","일반","20","관리자","3등급","20241101","F"
"2","KSPO송파","성인","일반","20","관리자","참가","20241101","M"
"1","보은","어르신","일반","66","관리자","1등급","20241101","M"
"2","창원","어르신","출장","76","관리자","3등급","20241101","F"
"1","천안","성인","일반","19","관리자","참가","20241101","M"
"1","충주","어르신","출장","79","관리자","2등급","20241101","F"
"1","충주","어르신","출장","70","관리자","참가","20241101","F"
"1","서구(광주)","유아기","출장","79","관리자","참가","20241101","M"
"1","서구(광주)","유아기","출장","76","관리자","참가","20241101","M"
"1","남원","청소년","일반","16","관리자","1등급","20241101","M"
"1","천안","성인","일반","19","관리자","참가","20241101","M"
"24","달서","성인","일반","50","관리자","1등급","20241101","F"
"1","춘천","성인","출장","23","관리자","참가","20241101","F"
"4","충주","어르신","출장","92","관리자","참가","20241101","M"
"1","남구(부산)","청소년","일반","18","관리자","3등급","20241101","M"
"3","충주","어르신","출장","76","관리자","2등급","20241101","M"
"1","서대문","성인","일반","41","관리자","2등급","20241101","M"
"1","충주","어르신","출장","66","관리자","2등급","20241101","M"
"1","충주","어르신","출장","70","관리자","참가","20241101","F"
"1","김천","어르신","출장","69","관리자","참가","20241101","F"
"1","서구(광주)","유아기","출장","81","관리자","3등급","20241101","M"
"1","양평","성인","일반","57","관리자","2등급","20241101","M"
"1","서대문","성인","일반","58","관리자","2등급","20241101","F"
"1","광주","성인","일반","31","관리자","2등급","20241101","M"
"1","김천","어르신","출장","72","관리자","참가","20241101","F"
"1","김천","성인","출장","62","관리자","참가","20241101","M"
"1","화성","성인","일반","23","관리자","참가","20241101","F"
"2","서대문","성인","일반","22","관리자","참가","20241101","M"
"2","KSPO대구","성인","일반","53","관리자","참가","20241101","M"
"1","충주","어르신","출장","69","관리자","참가","20241101","F"
"1","충주","어르신","출장","72","관리자","3등급","20241101","F"
"1","포항","성인","일반","19","관리자","참가","20241101","M"
"1","충주","어르신","출장","77","관리자","참가","20241101","F"
"1","북구(광주)","성인","일반","58","관리자","3등급","20241101","F"
"2","KSPO송파별관(어르신)","어르신","일반","66","관리자","3등급","20241101","F"
"1","천안","성인","일반","19","관리자","3등급","20241101","M"
"1","서구(광주)","유아기","출장","73","관리자","참가","20241101","F"
"1","중구(서울)","성인","일반","58","관리자","3등급","20241101","F"
"1","강북","성인","일반","56","관리자","참가","20241101","F"
"3","중구(서울)","성인","일반","19","관리자","3등급","20241101","M"
"1","KSPO송파(출장A)","성인","출장","43","관리자","2등급","20241101","M"
"1","서대문","성인","일반","26","관리자","2등급","20241101","F"
"1","서대문","성인","일반","27","관리자","1등급","20241101","F"
"1","포항","청소년","일반","18","관리자","참가","20241101","M"
"1","KSPO대구","성인","일반","53","관리자","참가","20241101","M"
"1","동구(부산)","성인","일반","22","관리자","2등급","20241101","F"
"1","동해","성인","일반","19","관리자","참가","20241101","M"
"1","오산","성인","일반","49","관리자","참가","20241101","F"
"1","KSPO송파별관(어르신)","어르신","일반","68","관리자","2등급","20241101","M"
"1","오산","청소년","일반","18","관리자","참가","20241101","F"
"1","연제","성인","일반","20","관리자","3등급","20241101","M"
"4","중구(서울)","성인","일반","64","관리자","2등급","20241101","M"
"1","화성","성인","일반","19","관리자","3등급","20241101","F"
"5","서대문","성인","일반","57","관리자","3등급","20241101","F"
"1","화성","청소년","일반","18","관리자","참가","20241101","M"
"2","KSPO아산","성인","일반","19","관리자","참가","20241101","M"
"1","전주","성인","일반","20","관리자","2등급","20241101","F"
"4","성동","어르신","일반","67","관리자","1등급","20241101","M"
"1","포항","청소년","일반","18","관리자","참가","20241101","M"
"2","중구(서울)","성인","일반","22","관리자","참가","20241101","M"
"3","KSPO송파별관(어르신)","어르신","일반","67","관리자","3등급","20241101","M"
"2","동해","성인","일반","19","관리자","2등급","20241101","M"
"3","구미","성인","일반","58","관리자","참가","20241101","M"
"2","중구(서울)","성인","일반","61","관리자","참가","20241101","M"
"3","마포","어르신","일반","77","관리자","1등급","20241101","F"
"1","안동","청소년","출장","13","관리자","참가","20241101","M"
"2","KSPO대구","성인","일반","58","관리자","2등급","20241101","F"
"1","안동","청소년","출장","13","관리자","1등급","20241101","M"
"1","안동","청소년","출장","13","관리자","2등급","20241101","M"
"1","안동","청소년","출장","13","관리자","참가","20241101","M"
"1","안동","청소년","출장","13","관리자","3등급","20241101","M"
"1","안동","청소년","출장","13","관리자","참가","20241101","M"
"1","수원","성인","출장","23","관리자","참가","20241101","M"
"2","서대문","성인","일반","62","관리자","1등급","20241101","M"
"1","안동","청소년","출장","13","관리자","참가","20241101","M"
"3","스포원(금정)","성인","일반","19","관리자","3등급","20241101","F"
"2","창원","어르신","출장","66","관리자","3등급","20241101","F"
"2","영암","성인","일반","62","관리자","참가","20241101","M"
"1","전주","성인","일반","22","관리자","참가","20241101","M"
"12","KSPO송파별관(어르신)","어르신","일반","72","관리자","1등급","20241101","F"
"2","KSPO대구","청소년","일반","18","관리자","3등급","20241101","F"
"2","서대문","성인","일반","22","관리자","3등급","20241101","F"
"2","강북","성인","일반","60","관리자","3등급","20241101","M"
"1","수원","성인","출장","23","관리자","3등급","20241101","M"
"3","KSPO송파별관(어르신)","어르신","일반","68","관리자","2등급","20241101","M"
"1","수원","성인","출장","23","관리자","2등급","20241101","M"
"1","수원","성인","출장","23","관리자","2등급","20241101","M"
"3","KSPO송파","성인","일반","26","관리자","2등급","20241101","F"
"1","청주","성인","일반","53","관리자","참가","20241101","F"
"9","곡성","성인","일반","64","관리자","참가","20241101","F"
"1","청주","성인","일반","23","관리자","참가","20241101","M"
"1","KSPO송파별관(어르신)","어르신","일반","66","관리자","1등급","20241101","M"
"1","마포","성인","일반","52","관리자","참가","20241101","M"
"1","광주","청소년","일반","18","관리자","3등급","20241101","M"
"1","구미","성인","일반","55","관리자","참가","20241101","F"
"1","보은","청소년","일반","18","관리자","3등급","20241101","M"
"1","원주","성인","일반","48","관리자","참가","20241101","M"
"2","서초","성인","일반","30","관리자","3등급","20241101","M"
"1","스포원(금정)","어르신","일반","67","관리자","2등급","20241101","M"
"1","수원","성인","출장","23","관리자","2등급","20241101","M"
"1","서구(대전)","성인","일반","19","관리자","2등급","20241101","M"
"1","양평","성인","일반","44","관리자","참가","20241101","M"
"1","서구(대전)","성인","일반","19","관리자","참가","20241101","M"
"1","남구(울산)","성인","일반","47","관리자","참가","20241101","F"
"2","KSPO송파별관(어르신)","어르신","일반","67","관리자","1등급","20241101","M"
"42","곡성","어르신","일반","79","관리자","1등급","20241101","F"
"1","진천","성인","일반","20","관리자","참가","20241101","F"
"4","남원","성인","일반","19","관리자","2등급","20241101","M"
"5","곡성","어르신","일반","65","관리자","참가","20241101","F"
"2","광산","청소년","일반","15","관리자","참가","20241101","M"
"1","부천","성인","일반","46","관리자","참가","20241101","M"
"1","경산","성인","일반","60","관리자","참가","20241101","F"
"2","계룡","성인","일반","21","관리자","참가","20241101","M"
"50","곡성","어르신","일반","79","관리자","2등급","20241101","F"
"4","영암","성인","일반","25","관리자","참가","20241101","M"
"2","광산","성인","일반","55","관리자","참가","20241101","F"
"7","광주","성인","일반","62","관리자","3등급","20241101","M"
"1","성남","성인","일반","54","관리자","1등급","20241101","F"
"3","강북","어르신","일반","72","관리자","2등급","20241101","M"
"1","동구(광주)","성인","일반","57","관리자","1등급","20241101","F"
"5","사하","성인","출장","61","관리자","3등급","20241101","F"
"1","화성","성인","일반","64","관리자","참가","20241101","M"
"1","부천","성인","일반","19","관리자","참가","20241101","M"
"1","스포원(금정)","성인","일반","46","관리자","참가","20241101","F"
"1","김천","성인","일반","56","관리자","참가","20241101","M"
"1","성동","성인","일반","23","관리자","3등급","20241101","M"
"11","창원","어르신","출장","82","관리자","2등급","20241101","F"
"1","오산","성인","일반","39","관리자","참가","20241101","M"
"6","창원","어르신","출장","77","관리자","2등급","20241101","F"
"4","영주","성인","일반","45","관리자","참가","20241101","M"
"3","강북","어르신","일반","67","관리자","2등급","20241101","M"
"1","전주","성인","일반","54","관리자","3등급","20241101","M"
"1","김천","어르신","출장","87","관리자","3등급","20241101","M"
"1","포항","성인","일반","20","관리자","참가","20241101","M"
"1","서구(대전)","성인","일반","20","관리자","참가","20241101","F"
"1","사상","성인","일반","19","관리자","참가","20241101","M"
"5","전주","어르신","일반","77","관리자","참가","20241101","M"
"2","충주","어르신","출장","71","관리자","참가","20241101","M"
"3","사천","성인","일반","19","관리자","참가","20241101","M"
"1","광주","성인","일반","63","관리자","3등급","20241101","M"
"2","KSPO대구","성인","일반","53","관리자","2등급","20241101","M"
"2","동작","성인","일반","42","관리자","참가","20241101","M"
"1","진천","유소년","출장","11","관리자","참가","20241101","M"
"1","진천","유소년","출장","11","관리자","3등급","20241101","F"
"2","스포원(금정)","성인","일반","22","관리자","3등급","20241101","F"
"1","달서","성인","일반","56","관리자","참가","20241101","M"
"1","서대문","성인","일반","19","관리자","1등급","20241101","M"
"1","안산","성인","일반","19","관리자","참가","20241101","M"
"7","KSPO송파","어르신","일반","68","관리자","1등급","20241101","F"
"1","춘천","성인","일반","27","관리자","3등급","20241101","F"
"1","강북","성인","일반","19","관리자","참가","20241101","F"
"2","제주","성인","일반","24","관리자","3등급","20241101","F"
"4","목포","성인","일반","22","관리자","참가","20241101","M"
"1","안산","어르신","일반","66","관리자","3등급","20241101","F"
"7","KSPO아산","어르신","일반","80","관리자","1등급","20241101","M"
"1","수원","성인","출장","21","관리자","2등급","20241101","F"
"3","천안","성인","일반","20","관리자","참가","20241101","M"
"1","중구(서울)","성인","일반","50","관리자","참가","20241101","M"
"1","남구(부산)","성인","일반","22","관리자","3등급","20241101","F"
"1","KSPO송파","성인","일반","63","관리자","3등급","20241101","M"
"1","천안","성인","일반","19","관리자","참가","20241101","M"
"9","창원","어르신","출장","73","관리자","3등급","20241101","F"
"1","충주","어르신","출장","65","관리자","3등급","20241101","F"
"1","미추홀","성인","일반","19","관리자","참가","20241101","M"
"5","KSPO대구","성인","일반","51","관리자","1등급","20241101","M"
"1","미추홀","성인","일반","23","관리자","참가","20241101","F"
"1","마포","성인","일반","21","관리자","참가","20241101","M"
"3","동작","성인","일반","62","관리자","참가","20241101","M"
"2","서대문","성인","일반","23","관리자","참가","20241101","F"
"3","구미","성인","일반","20","관리자","참가","20241101","M"
"1","서대문","성인","일반","48","관리자","2등급","20241101","M"
"1","부천","청소년","일반","18","관리자","3등급","20241101","M"
"1","서구(광주)","유아기","출장","80","관리자","참가","20241101","M"
"4","충주","어르신","출장","83","관리자","참가","20241101","M"
"2","창원","어르신","출장","76","관리자","1등급","20241101","F"
"1","수원","성인","출장","22","관리자","1등급","20241101","M"
"1","서구(광주)","유아기","출장","72","관리자","참가","20241101","M"
"1","서구(대전)","성인","일반","20","관리자","3등급","20241101","F"
"2","스포원(금정)","성인","일반","22","관리자","3등급","20241101","F"
"1","강북","성인","일반","37","관리자","1등급","20241101","M"
"7","창원","어르신","출장","76","관리자","3등급","20241101","F"
"1","동해","성인","일반","62","관리자","참가","20241101","M"
"2","서구(대전)","성인","일반","19","관리자","2등급","20241101","M"
"2","KSPO송파별관(어르신)","어르신","일반","72","관리자","1등급","20241101","M"
"1","포항","성인","일반","23","관리자","참가","20241101","M"
"1","구미","성인","일반","24","관리자","참가","20241101","M"
"2","안산","성인","일반","20","관리자","참가","20241101","M"
"1","삼척","성인","일반","24","관리자","참가","20241101","M"
"2","북구(광주)","성인","일반","24","관리자","참가","20241101","M"
"1","스포원(금정)","성인","일반","19","관리자","3등급","20241101","M"
"12","동구(광주)","어르신","일반","68","관리자","2등급","20241101","F"
"3","서대문","성인","일반","21","관리자","3등급","20241101","M"
"1","동구(부산)","어르신","일반","74","관리자","3등급","20241101","M"
"2","경산","성인","일반","19","관리자","참가","20241101","F"
"6","안산","어르신","일반","77","관리자","2등급","20241101","M"
"1","남구(울산)","성인","일반","64","관리자","참가","20241101","F"
"1","KSPO광주","청소년","일반","18","관리자","참가","20241101","M"
"1","KSPO대구","성인","일반","23","관리자","3등급","20241101","M"
"3","KSPO송파별관(어르신)","어르신","일반","66","관리자","참가","20241101","M"
"3","마포","성인","일반","61","관리자","3등급","20241101","M"
"1","사천","성인","일반","63","관리자","3등급","20241101","M"
"1","화성","청소년","일반","18","관리자","참가","20241101","M"
"1","스포원(금정)","성인","일반","19","관리자","참가","20241101","M"
"5","KSPO송파","어르신","일반","70","관리자","참가","20241101","F"
"1","서초","어르신","일반","69","관리자","참가","20241101","M"
"1","KSPO송파(출장A)","성인","출장","45","관리자","참가","20241101","M"
"3","스포원(금정)","성인","일반","46","관리자","참가","20241101","F"
"1","경산","성인","일반","19","관리자","참가","20241101","M"
"1","동작","성인","일반","57","관리자","참가","20241101","F"
"2","안동","청소년","출장","13","관리자","참가","20241101","M"
"1","동구(광주)","성인","일반","33","관리자","참가","20241101","F"
"1","KSPO송파(출장A)","성인","출장","28","관리자","참가","20241101","F"
"1","KSPO송파(출장A)","성인","출장","41","관리자","참가","20241101","M"
"1","중구(서울)","성인","일반","60","관리자","참가","20241101","M"
"2","남구(울산)","어르신","일반","66","관리자","2등급","20241101","F"
"3","미추홀","성인","일반","27","관리자","2등급","20241101","M"
"1","사천","성인","일반","20","관리자","참가","20241101","M"
"2","양평","어르신","일반","66","관리자","참가","20241101","F"
"1","양평","성인","일반","37","관리자","3등급","20241101","M"
"1","사천","성인","일반","52","관리자","1등급","20241101","F"
"2","양평","성인","일반","61","관리자","1등급","20241101","M"
"1","사상","성인","일반","19","관리자","참가","20241101","M"
"1","서구(광주)","유아기","출장","73","관리자","참가","20241101","F"
"4","동작","성인","일반","19","관리자","3등급","20241101","M"
"2","안동","청소년","출장","13","관리자","참가","20241101","M"
"1","동작","성인","일반","52","관리자","참가","20241101","M"
"3","KSPO송파","성인","일반","21","관리자","참가","20241101","M"
"1","원주","성인","일반","19","관리자","3등급","20241101","M"
"3","연제","성인","일반","53","관리자","3등급","20241101","M"
"1","남원","청소년","일반","18","관리자","참가","20241101","M"
"2","KSPO송파","성인","일반","19","관리자","참가","20241101","M"
"2","남원","청소년","일반","17","관리자","참가","20241101","F"
"1","중구(서울)","성인","일반","24","관리자","참가","20241101","M"
"2","중구(서울)","성인","일반","61","관리자","참가","20241101","M"
"4","남구(부산)","성인","일반","43","관리자","참가","20241101","M"
"1","KSPO대구","성인","일반","42","관리자","참가","20241101","M"
"1","영암","성인","일반","57","관리자","3등급","20241101","M"
"1","강릉","성인","일반","19","관리자","3등급","20241101","M"
"1","충주","어르신","출장","67","관리자","참가","20241101","M"
"2","나주","어르신","출장","70","관리자","참가","20241101","F"
"1","영주","성인","일반","37","관리자","3등급","20241101","F"
"1","서대문","성인","일반","20","관리자","참가","20241101","M"
"2","사상","청소년","일반","18","관리자","3등급","20241101","F"
"1","KSPO송파별관(어르신)","어르신","일반","72","관리자","3등급","20241101","M"
"2","중구(서울)","성인","일반","27","관리자","참가","20241101","M"
"4","창원","어르신","출장","69","관리자","2등급","20241101","F"
"2","충주","어르신","출장","78","관리자","3등급","20241101","F"
"1","영주","성인","일반","48","관리자","참가","20241101","M"
"2","KSPO송파별관(어르신)","어르신","일반","67","관리자","참가","20241101","M"
"4","KSPO송파별관(어르신)","어르신","일반","77","관리자","1등급","20241101","M"
"1","달서","성인","일반","52","관리자","3등급","20241101","F"
"3","동구(부산)","성인","일반","23","관리자","2등급","20241101","F"
"1","구미","성인","일반","19","관리자","참가","20241101","M"
"2","KSPO대구","성인","일반","40","관리자","참가","20241101","M"
"3","사상","성인","일반","20","관리자","1등급","20241101","M"
"1","청주","성인","일반","21","관리자","참가","20241101","M"
"2","사하","성인","출장","59","관리자","참가","20241101","F"
"5","춘천","성인","일반","20","관리자","참가","20241101","M"
"2","안동","청소년","출장","13","관리자","참가","20241101","M"
"1","경산","성인","일반","51","관리자","참가","20241101","F"
"1","북구(광주)","성인","일반","20","관리자","참가","20241101","M"
"1","시흥","성인","일반","22","관리자","1등급","20241101","F"
"1","KSPO아산","성인","일반","45","관리자","참가","20241101","M"
"1","구미","성인","일반","19","관리자","참가","20241101","M"
