MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"1","남구(부산)","어르신","일반","67","관리자","2등급","20250201","F"
"1","남구(부산)","어르신","일반","65","관리자","3등급","20250201","M"
"9","화성","어르신","일반","67","관리자","3등급","20250201","F"
"1","화성","성인","일반","32","관리자","참가","20250201","F"
"3","KSPO아산","성인","일반","64","관리자","참가","20250201","M"
"1","KSPO대구","성인","일반","24","관리자","3등급","20250201","F"
"2","KSPO아산","성인","일반","37","관리자","1등급","20250201","F"
"7","KSPO아산","성인","일반","61","관리자","참가","20250201","F"
"1","KSPO아산","성인","일반","26","관리자","참가","20250201","F"
"1","남구(부산)","성인","일반","19","관리자","2등급","20250201","M"
"3","KSPO아산","성인","일반","60","관리자","3등급","20250201","M"
"1","KSPO대구","성인","일반","24","관리자","3등급","20250201","F"
"4","천안","청소년","일반","18","관리자","참가","20250201","M"
"1","남구(부산)","성인","일반","25","관리자","1등급","20250201","F"
"1","남구(부산)","성인","일반","19","관리자","참가","20250201","M"
"1","천안","성인","일반","25","관리자","2등급","20250201","F"
"1","동해","성인","일반","58","관리자","참가","20250201","M"
"1","KSPO대구","성인","일반","20","관리자","참가","20250201","M"
"4","화성","어르신","일반","73","관리자","1등급","20250201","M"
"3","KSPO대구","성인","일반","34","관리자","3등급","20250201","M"
"1","KSPO대구","성인","일반","19","관리자","참가","20250201","M"
"3","KSPO아산","성인","일반","64","관리자","참가","20250201","M"
"1","남구(부산)","성인","일반","50","관리자","참가","20250201","F"
"1","천안","성인","일반","27","관리자","참가","20250201","M"
"1","KSPO광주","청소년","일반","18","관리자","2등급","20250201","M"
"1","KSPO광주","성인","일반","50","관리자","1등급","20250201","M"
"2","천안","성인","일반","27","관리자","3등급","20250201","F"
"1","남구(부산)","성인","일반","19","관리자","참가","20250201","M"
"3","연제","성인","일반","38","관리자","참가","20250201","M"
"9","남구(부산)","성인","일반","49","관리자","참가","20250201","F"
"6","구미","성인","일반","31","관리자","1등급","20250201","M"
"4","KSPO송파","성인","일반","60","관리자","참가","20250201","M"
"1","KSPO송파","성인","일반","20","관리자","3등급","20250201","M"
"1","KSPO대구","어르신","일반","66","관리자","참가","20250201","M"
"1","KSPO대구","성인","일반","19","관리자","참가","20250201","M"
"9","남구(부산)","성인","일반","30","관리자","3등급","20250201","F"
"1","KSPO송파","성인","일반","20","관리자","참가","20250201","M"
"1","화성","성인","일반","30","관리자","3등급","20250201","F"
"1","KSPO대구","성인","일반","20","관리자","참가","20250201","M"
"2","KSPO송파","성인","일반","31","관리자","참가","20250201","M"
"1","화성","성인","일반","26","관리자","3등급","20250201","M"
"1","화성","성인","일반","60","관리자","3등급","20250201","M"
"1","화성","성인","일반","57","관리자","참가","20250201","F"
"5","KSPO대구","성인","일반","30","관리자","2등급","20250201","M"
"6","천안","어르신","일반","75","관리자","참가","20250201","F"
"1","남원","청소년","일반","18","관리자","3등급","20250201","M"
"7","화성","어르신","일반","81","관리자","3등급","20250201","M"
"2","남구(부산)","어르신","일반","70","관리자","2등급","20250201","M"
"2","진천","성인","일반","19","관리자","3등급","20250203","M"
"1","수원","성인","일반","64","관리자","3등급","20250203","M"
"1","서대문","어르신","일반","66","관리자","3등급","20250203","F"
"10","동구(광주)","성인","일반","58","관리자","3등급","20250203","F"
"2","강북","어르신","일반","65","관리자","참가","20250203","M"
"4","광주","어르신","출장","74","관리자","참가","20250203","F"
"1","마포","어르신","일반","68","관리자","2등급","20250203","F"
"1","서구(대전)","성인","일반","33","관리자","2등급","20250203","M"
"1","부천","성인","일반","60","관리자","참가","20250203","M"
"1","양평","성인","일반","63","관리자","참가","20250203","M"
"1","화성","성인","일반","58","관리자","참가","20250203","M"
"1","경산","성인","일반","19","관리자","3등급","20250203","M"
"1","KSPO송파별관(어르신)","어르신","일반","67","관리자","3등급","20250203","M"
"4","광주","어르신","출장","81","관리자","2등급","20250203","F"
"5","KSPO송파","성인","일반","20","관리자","참가","20250203","M"
"1","KSPO송파","성인","일반","29","관리자","3등급","20250203","F"
"4","광주","어르신","출장","67","관리자","참가","20250203","F"
"1","화성","성인","일반","22","관리자","참가","20250203","M"
"1","사하","청소년","일반","17","관리자","2등급","20250203","M"
"4","광주","어르신","출장","83","관리자","2등급","20250203","F"
"1","KSPO송파","성인","일반","22","관리자","참가","20250203","F"
"5","세종","성인","일반","54","관리자","참가","20250203","F"
"1","KSPO송파","성인","일반","26","관리자","참가","20250203","M"
"1","KSPO송파별관(어르신)","어르신","일반","65","관리자","2등급","20250203","M"
"2","마포","어르신","일반","65","관리자","1등급","20250203","M"
"1","KSPO송파","성인","일반","27","관리자","2등급","20250203","F"
"2","강북","어르신","일반","67","관리자","3등급","20250203","F"
"1","북구(광주)","성인","일반","19","관리자","참가","20250203","F"
"3","광주","어르신","출장","84","관리자","2등급","20250203","M"
"1","중구(서울)","성인","출장","61","관리자","참가","20250203","M"
"1","안산","어르신","일반","67","관리자","3등급","20250203","M"
"7","안동","성인","일반","36","관리자","3등급","20250203","M"
"3","사천","어르신","일반","66","관리자","1등급","20250203","M"
"3","연제","성인","일반","45","관리자","2등급","20250203","M"
"5","오산","성인","일반","19","관리자","참가","20250203","M"
"1","오산","성인","일반","19","관리자","3등급","20250203","M"
"1","창원","성인","일반","19","관리자","참가","20250203","M"
"5","안산","어르신","일반","83","관리자","3등급","20250203","M"
"1","사상","성인","일반","24","관리자","참가","20250203","M"
"3","광주","어르신","출장","76","관리자","참가","20250203","F"
"1","세종","성인","일반","44","관리자","3등급","20250203","F"
"1","부천","성인","일반","60","관리자","참가","20250203","M"
"2","천안","성인","일반","20","관리자","참가","20250203","F"
"5","마포","성인","일반","64","관리자","1등급","20250203","M"
"3","부천","성인","일반","20","관리자","2등급","20250203","M"
"2","동작","성인","일반","19","관리자","3등급","20250203","M"
"1","KSPO송파","성인","일반","32","관리자","3등급","20250203","F"
"3","서구(광주)","성인","일반","51","관리자","3등급","20250203","F"
"1","양평","어르신","일반","67","관리자","3등급","20250203","M"
"9","동구(광주)","성인","일반","63","관리자","2등급","20250203","F"
"5","동구(광주)","어르신","일반","75","관리자","2등급","20250203","F"
"2","KSPO대구","성인","일반","19","관리자","2등급","20250203","M"
"3","춘천","성인","일반","19","관리자","2등급","20250203","M"
"5","사하","성인","일반","19","관리자","3등급","20250203","M"
"1","KSPO송파","성인","일반","25","관리자","참가","20250203","M"
"1","충주","성인","일반","22","관리자","참가","20250203","M"
"2","부천","성인","일반","63","관리자","참가","20250203","F"
"3","마포","성인","일반","20","관리자","3등급","20250203","M"
"1","곡성","성인","일반","21","관리자","참가","20250203","F"
"1","달서","성인","일반","19","관리자","참가","20250203","M"
"1","중구(서울)","성인","출장","48","관리자","3등급","20250203","F"
"1","곡성","성인","일반","49","관리자","참가","20250203","F"
"1","곡성","성인","일반","49","관리자","참가","20250203","F"
"1","중구(서울)","성인","출장","64","관리자","참가","20250203","F"
"1","곡성","성인","일반","48","관리자","3등급","20250203","F"
"1","중구(서울)","성인","출장","62","관리자","3등급","20250203","M"
"1","중구(서울)","성인","출장","48","관리자","참가","20250203","F"
"4","천안","어르신","일반","65","관리자","참가","20250203","F"
"2","나주","성인","일반","21","관리자","2등급","20250203","F"
"1","중구(서울)","성인","출장","48","관리자","참가","20250203","M"
"1","성동","성인","일반","21","관리자","2등급","20250203","M"
"4","창원","성인","일반","55","관리자","2등급","20250203","F"
"2","남구(울산)","성인","일반","19","관리자","3등급","20250203","M"
"1","안산","성인","일반","27","관리자","참가","20250203","M"
"3","연제","어르신","일반","67","관리자","2등급","20250203","F"
"4","미추홀","성인","일반","28","관리자","1등급","20250203","M"
"1","스포원(금정)","성인","일반","19","관리자","참가","20250203","M"
"2","남구(울산)","성인","일반","19","관리자","3등급","20250203","M"
"1","제주","성인","일반","20","관리자","참가","20250203","M"
"1","동작","성인","일반","23","관리자","참가","20250203","F"
"3","강북","어르신","일반","75","관리자","3등급","20250203","M"
"3","성동","성인","일반","20","관리자","3등급","20250203","F"
"5","동작","어르신","일반","71","관리자","2등급","20250203","F"
"1","마포","성인","일반","20","관리자","2등급","20250203","F"
"1","화성","어르신","일반","68","관리자","1등급","20250203","M"
"1","포천","어르신","일반","77","관리자","2등급","20250203","M"
"2","KSPO대구","성인","일반","22","관리자","참가","20250203","M"
"2","연제","성인","일반","19","관리자","참가","20250203","M"
"1","곡성","성인","일반","43","관리자","참가","20250203","F"
"1","곡성","성인","일반","21","관리자","참가","20250203","M"
"1","세종","성인","일반","51","관리자","참가","20250203","F"
"2","북구(광주)","성인","일반","19","관리자","참가","20250203","M"
"1","광주","어르신","출장","83","관리자","3등급","20250203","F"
"5","광주","어르신","출장","73","관리자","2등급","20250203","F"
"2","부천","성인","일반","19","관리자","2등급","20250203","M"
"1","광주","어르신","출장","84","관리자","2등급","20250203","F"
"1","KSPO송파","성인","일반","31","관리자","3등급","20250203","F"
"1","북구(광주)","성인","일반","22","관리자","참가","20250203","F"
"1","KSPO송파","성인","일반","32","관리자","참가","20250203","F"
"1","사천","성인","일반","62","관리자","참가","20250203","M"
"1","강북","성인","일반","63","관리자","참가","20250203","M"
"1","나주","성인","일반","21","관리자","참가","20250203","M"
"1","의정부","성인","일반","19","관리자","참가","20250203","M"
"1","성남","어르신","일반","81","관리자","참가","20250203","F"
"1","KSPO송파","성인","일반","24","관리자","참가","20250203","F"
"1","스포원(금정)","성인","일반","25","관리자","참가","20250203","F"
"1","KSPO송파별관(어르신)","어르신","일반","75","관리자","참가","20250203","F"
"1","진천","성인","일반","34","관리자","참가","20250203","M"
"1","포항","성인","일반","19","관리자","참가","20250203","M"
"1","서대문","성인","일반","22","관리자","1등급","20250203","F"
"2","동구(광주)","성인","일반","23","관리자","참가","20250203","M"
"1","스포원(금정)","어르신","일반","65","관리자","3등급","20250203","M"
"1","포항","성인","일반","23","관리자","1등급","20250203","F"
"10","동구(광주)","성인","일반","64","관리자","1등급","20250203","M"
"1","창원","청소년","일반","18","관리자","참가","20250203","M"
"5","광주","어르신","출장","85","관리자","2등급","20250203","F"
"4","마포","어르신","일반","69","관리자","2등급","20250203","F"
"1","북구(광주)","성인","일반","26","관리자","3등급","20250203","M"
"5","창원마산회원","성인","일반","19","관리자","2등급","20250203","M"
"1","달서","성인","일반","50","관리자","참가","20250203","F"
"1","강북","성인","일반","56","관리자","1등급","20250203","F"
"1","안산","성인","일반","57","관리자","참가","20250203","F"
"4","중구(서울)","성인","일반","20","관리자","3등급","20250203","M"
"1","부천","어르신","일반","74","관리자","3등급","20250203","F"
"3","광주","어르신","출장","77","관리자","2등급","20250203","F"
"2","곡성","성인","일반","45","관리자","참가","20250203","M"
"4","중구(서울)","성인","일반","20","관리자","2등급","20250203","M"
"1","KSPO대구","성인","일반","55","관리자","2등급","20250203","M"
"1","춘천","성인","일반","23","관리자","참가","20250203","F"
"1","포항","청소년","일반","18","관리자","참가","20250203","M"
"1","KSPO송파","성인","일반","20","관리자","참가","20250203","M"
"1","곡성","성인","일반","59","관리자","참가","20250203","M"
"8","포천","어르신","일반","67","관리자","참가","20250203","F"
"1","곡성","성인","일반","44","관리자","참가","20250203","F"
"6","달서","어르신","일반","67","관리자","3등급","20250203","F"
"2","수원","성인","일반","54","관리자","3등급","20250203","F"
"4","안동","성인","일반","19","관리자","3등급","20250203","M"
"1","KSPO대구","성인","일반","19","관리자","3등급","20250203","M"
"7","성남","성인","일반","19","관리자","참가","20250203","M"
"1","KSPO대구","성인","일반","36","관리자","참가","20250203","M"
"1","창원","성인","일반","19","관리자","참가","20250203","M"
"3","광주","어르신","출장","81","관리자","참가","20250203","F"
"7","KSPO아산","어르신","일반","67","관리자","3등급","20250203","F"
"1","창원","청소년","일반","18","관리자","3등급","20250203","M"
"1","안산","성인","일반","61","관리자","2등급","20250203","F"
"1","성동","성인","일반","61","관리자","참가","20250203","M"
"2","KSPO광주","성인","일반","64","관리자","3등급","20250203","F"
"5","광주","어르신","출장","77","관리자","3등급","20250203","F"
"3","달서","성인","일반","63","관리자","참가","20250203","M"
"3","동구(광주)","성인","일반","27","관리자","참가","20250203","F"
"2","제주","성인","일반","19","관리자","참가","20250203","M"
"1","오산","성인","일반","30","관리자","참가","20250203","M"
"5","천안","어르신","일반","75","관리자","3등급","20250203","F"
"25","서대문","성인","일반","46","관리자","2등급","20250203","M"
"4","포천","성인","일반","60","관리자","참가","20250203","F"
"3","진천","성인","일반","64","관리자","참가","20250203","M"
"3","KSPO송파별관(어르신)","어르신","일반","72","관리자","1등급","20250203","M"
"2","광주","어르신","출장","85","관리자","2등급","20250203","F"
"2","미추홀","어르신","일반","65","관리자","3등급","20250203","M"
"2","전주","어르신","일반","77","관리자","1등급","20250203","F"
"1","강북","어르신","일반","86","관리자","2등급","20250203","M"
"6","동구(광주)","어르신","일반","66","관리자","참가","20250203","F"
"1","미추홀","성인","일반","61","관리자","2등급","20250203","M"
"2","KSPO송파별관(어르신)","어르신","일반","67","관리자","1등급","20250203","M"
"1","남구(울산)","어르신","일반","69","관리자","3등급","20250203","M"
"1","서구(대전)","성인","일반","20","관리자","참가","20250203","M"
"1","스포원(금정)","성인","일반","63","관리자","참가","20250203","F"
"1","안산","성인","일반","29","관리자","참가","20250203","F"
"9","증평","성인","일반","21","관리자","2등급","20250203","F"
"1","천안","성인","일반","19","관리자","참가","20250203","M"
"1","성동","성인","일반","61","관리자","3등급","20250203","M"
"1","마포","어르신","일반","65","관리자","1등급","20250203","M"
"1","포항","성인","일반","19","관리자","참가","20250203","M"
"1","서구(대전)","성인","일반","19","관리자","3등급","20250203","M"
"1","KSPO아산","성인","일반","30","관리자","참가","20250203","M"
"1","제주","성인","일반","19","관리자","참가","20250203","M"
"3","미추홀","성인","일반","20","관리자","2등급","20250203","M"
"1","부천","성인","일반","19","관리자","참가","20250203","M"
"2","오산","성인","일반","19","관리자","3등급","20250203","M"
"6","동구(광주)","성인","일반","19","관리자","2등급","20250203","M"
"3","성동","어르신","일반","67","관리자","2등급","20250203","M"
"2","수원","성인","일반","62","관리자","참가","20250203","F"
"1","안산","어르신","일반","77","관리자","3등급","20250203","M"
"1","서대문","성인","일반","60","관리자","2등급","20250203","M"
"4","포항","성인","일반","19","관리자","2등급","20250203","M"
"7","부천","어르신","일반","71","관리자","2등급","20250203","M"
"6","KSPO대구","성인","일반","30","관리자","2등급","20250203","M"
"1","세종","성인","일반","64","관리자","3등급","20250203","F"
"1","남구(울산)","청소년","일반","18","관리자","참가","20250203","M"
"6","마포","어르신","일반","86","관리자","1등급","20250203","M"
"5","양평","어르신","일반","82","관리자","2등급","20250203","M"
"1","동구(인천)","성인","일반","23","관리자","3등급","20250203","F"
"3","부천","어르신","일반","67","관리자","3등급","20250203","F"
"1","수원","성인","일반","58","관리자","3등급","20250203","F"
"3","계룡","청소년","일반","18","관리자","3등급","20250203","M"
"3","천안","성인","일반","50","관리자","2등급","20250203","F"
"1","광주","어르신","출장","79","관리자","3등급","20250203","F"
"1","동작","성인","일반","26","관리자","참가","20250203","M"
"3","성동","성인","일반","20","관리자","3등급","20250203","M"
"7","남원","성인","일반","20","관리자","3등급","20250203","M"
"2","KSPO광주","성인","일반","19","관리자","참가","20250203","M"
"1","중구(서울)","성인","일반","28","관리자","참가","20250203","M"
"1","강북","성인","일반","49","관리자","2등급","20250203","F"
"1","성동","성인","일반","20","관리자","참가","20250203","M"
"1","화성","어르신","일반","74","관리자","1등급","20250203","M"
"3","미추홀","성인","일반","19","관리자","2등급","20250203","M"
"1","사천","성인","일반","62","관리자","참가","20250203","M"
"1","중구(서울)","성인","출장","63","관리자","참가","20250203","F"
"3","광주","어르신","출장","75","관리자","2등급","20250203","F"
"2","화성","성인","일반","63","관리자","2등급","20250203","M"
"1","강북","성인","일반","24","관리자","3등급","20250203","M"
"4","광주","어르신","출장","70","관리자","참가","20250203","F"
"1","화성","성인","일반","48","관리자","참가","20250203","F"
"1","성남","성인","일반","19","관리자","참가","20250203","M"
"1","광주","어르신","출장","71","관리자","참가","20250203","F"
"1","중구(서울)","성인","출장","53","관리자","참가","20250203","F"
"9","세종","성인","일반","56","관리자","3등급","20250203","F"
"1","성동","어르신","일반","71","관리자","2등급","20250203","M"
"2","성동","성인","일반","56","관리자","3등급","20250203","F"
"4","연제","성인","일반","25","관리자","2등급","20250203","M"
"1","곡성","성인","일반","23","관리자","참가","20250203","F"
"3","KSPO대구","어르신","일반","75","관리자","참가","20250203","F"
"1","서구(광주)","성인","일반","58","관리자","참가","20250203","F"
"4","광주","어르신","출장","80","관리자","2등급","20250203","F"
"1","사천","성인","일반","19","관리자","2등급","20250203","M"
"4","광주","어르신","출장","77","관리자","참가","20250203","F"
"4","마포","성인","일반","26","관리자","3등급","20250203","M"
"5","광주","어르신","출장","73","관리자","2등급","20250203","F"
"1","중구(서울)","성인","출장","47","관리자","참가","20250203","F"
"1","곡성","성인","일반","23","관리자","참가","20250203","F"
"4","스포원(금정)","성인","일반","19","관리자","참가","20250203","M"
"2","창원","성인","일반","19","관리자","1등급","20250203","M"
"1","증평","성인","일반","43","관리자","2등급","20250203","M"
"2","순천","성인","일반","19","관리자","참가","20250203","M"
"1","달서","성인","일반","19","관리자","참가","20250203","M"
"3","광주","어르신","출장","73","관리자","참가","20250203","F"
"1","KSPO대구","청소년","일반","18","관리자","참가","20250203","M"
"1","서대문","성인","일반","35","관리자","1등급","20250203","F"
"4","수원","어르신","일반","78","관리자","참가","20250203","M"
"2","중구(서울)","성인","출장","50","관리자","참가","20250203","M"
"2","안산","성인","일반","50","관리자","1등급","20250203","M"
"1","창원","성인","일반","20","관리자","참가","20250203","M"
"1","춘천","성인","일반","26","관리자","참가","20250203","F"
"3","동작","성인","일반","19","관리자","참가","20250203","M"
"9","화성","어르신","일반","68","관리자","3등급","20250203","F"
"2","제주","성인","일반","20","관리자","참가","20250203","M"
"1","KSPO송파","성인","일반","31","관리자","3등급","20250203","M"
"1","춘천","성인","일반","62","관리자","3등급","20250203","M"
"4","오산","어르신","일반","67","관리자","1등급","20250203","F"
"10","남구(울산)","성인","일반","29","관리자","3등급","20250203","M"
"1","동작","성인","일반","60","관리자","2등급","20250203","F"
"3","화성","성인","일반","40","관리자","3등급","20250203","M"
"1","중구(서울)","성인","출장","62","관리자","참가","20250203","M"
"1","포천","성인","일반","23","관리자","2등급","20250203","M"
"2","곡성","성인","일반","21","관리자","참가","20250203","F"
"2","천안","성인","일반","20","관리자","참가","20250203","F"
"4","광주","어르신","출장","74","관리자","3등급","20250203","F"
"1","중구(서울)","성인","출장","60","관리자","참가","20250203","F"
"3","창원마산회원","성인","일반","19","관리자","참가","20250203","M"
"1","중구(서울)","성인","출장","61","관리자","참가","20250203","M"
"1","오산","유소년","일반","11","관리자","참가","20250203","M"
"1","제주","성인","일반","19","관리자","참가","20250203","M"
"1","서대문","성인","일반","20","관리자","3등급","20250203","M"
"1","북구(광주)","성인","일반","27","관리자","참가","20250203","M"
"1","화성","성인","일반","46","관리자","3등급","20250203","M"
"2","북구(광주)","성인","일반","20","관리자","2등급","20250203","M"
"2","광주","어르신","출장","75","관리자","2등급","20250203","F"
"1","KSPO송파","성인","일반","37","관리자","참가","20250203","F"
"2","영암","성인","일반","19","관리자","2등급","20250203","M"
"1","KSPO송파","성인","일반","26","관리자","참가","20250203","F"
"1","남구(울산)","어르신","일반","67","관리자","참가","20250203","M"
"2","곡성","성인","일반","29","관리자","참가","20250203","F"
"1","서구(대전)","성인","일반","20","관리자","참가","20250203","M"
"1","KSPO송파","성인","일반","26","관리자","3등급","20250203","F"
"13","동구(광주)","어르신","일반","78","관리자","참가","20250203","M"
"2","수원","어르신","일반","65","관리자","3등급","20250203","F"
"2","화성","성인","일반","21","관리자","참가","20250203","M"
"1","포항","성인","일반","19","관리자","2등급","20250203","M"
"1","중구(서울)","성인","출장","62","관리자","참가","20250203","F"
"2","광주","어르신","출장","77","관리자","3등급","20250203","F"
"2","광주","어르신","출장","67","관리자","참가","20250203","F"
"3","삼척","어르신","일반","71","관리자","3등급","20250203","M"
"1","사하","성인","일반","24","관리자","참가","20250203","F"
"1","창원마산회원","성인","일반","42","관리자","참가","20250203","M"
"3","태백","성인","일반","19","관리자","3등급","20250203","M"
"3","창원","성인","일반","22","관리자","1등급","20250203","F"
"1","경산","성인","일반","19","관리자","참가","20250203","M"
"3","화성","어르신","일반","74","관리자","참가","20250203","M"
"1","중구(서울)","성인","출장","61","관리자","참가","20250203","F"
"3","광주","어르신","출장","75","관리자","1등급","20250203","F"
"1","남구(울산)","성인","일반","19","관리자","참가","20250203","M"
"1","화성","성인","일반","54","관리자","참가","20250203","F"
"2","성동","성인","일반","27","관리자","1등급","20250203","M"
"1","중구(서울)","성인","출장","62","관리자","참가","20250203","F"
"8","동구(광주)","어르신","일반","79","관리자","2등급","20250203","M"
"1","중구(서울)","성인","출장","54","관리자","참가","20250203","F"
"1","성동","성인","일반","45","관리자","3등급","20250203","M"
"4","세종","성인","일반","19","관리자","3등급","20250203","M"
"1","성동","어르신","일반","66","관리자","참가","20250203","M"
"1","중구(서울)","성인","출장","57","관리자","참가","20250203","F"
"1","충주","성인","일반","25","관리자","참가","20250203","M"
"1","사상","성인","일반","30","관리자","3등급","20250203","M"
"1","부천","성인","일반","19","관리자","3등급","20250203","M"
"1","연제","청소년","일반","18","관리자","참가","20250203","M"
"4","서대문","성인","일반","26","관리자","1등급","20250203","F"
"3","KSPO송파","성인","일반","22","관리자","2등급","20250203","M"
"1","스포원(금정)","어르신","일반","69","관리자","참가","20250203","F"
"1","중구(서울)","성인","출장","54","관리자","참가","20250203","F"
"5","광주","어르신","출장","83","관리자","3등급","20250203","F"
"1","사상","성인","일반","26","관리자","참가","20250203","F"
"1","포항","성인","일반","19","관리자","참가","20250203","M"
"1","마포","성인","일반","59","관리자","2등급","20250203","F"
"1","동작","어르신","일반","72","관리자","3등급","20250203","F"
"3","광주","어르신","출장","81","관리자","참가","20250203","F"
"2","전주","성인","일반","58","관리자","3등급","20250203","F"
"1","KSPO대구","성인","일반","46","관리자","참가","20250203","F"
"1","양평","청소년","일반","18","관리자","2등급","20250203","M"
"1","서구(광주)","성인","일반","63","관리자","참가","20250203","M"
"1","스포원(금정)","성인","일반","19","관리자","참가","20250203","M"
"2","익산","성인","일반","19","관리자","2등급","20250203","M"
"1","춘천","성인","일반","53","관리자","3등급","20250203","F"
"4","순천","성인","일반","61","관리자","3등급","20250203","M"
"1","연제","성인","일반","27","관리자","참가","20250203","M"
"7","세종","성인","일반","54","관리자","참가","20250203","F"
"1","연제","어르신","일반","78","관리자","2등급","20250203","M"
"3","스포원(금정)","성인","일반","20","관리자","3등급","20250203","M"
"1","안동","성인","일반","56","관리자","3등급","20250203","M"
"3","동구(인천)","성인","일반","19","관리자","참가","20250203","M"
"1","KSPO광주","청소년","일반","13","관리자","참가","20250203","F"
"2","사상","성인","일반","19","관리자","3등급","20250203","M"
"1","부천","어르신","일반","72","관리자","참가","20250203","M"
"1","전주","유아기","일반","82","관리자","참가","20250203","M"
"1","KSPO광주","청소년","일반","15","관리자","참가","20250203","F"
"2","서대문","성인","일반","19","관리자","2등급","20250203","M"
"2","동작","성인","일반","64","관리자","1등급","20250203","M"
"1","오산","성인","일반","25","관리자","3등급","20250203","M"
"1","중구(서울)","성인","출장","58","관리자","참가","20250203","F"
"8","스포원(금정)","성인","일반","22","관리자","참가","20250203","M"
"1","중구(서울)","성인","출장","50","관리자","참가","20250203","F"
"1","중구(서울)","성인","출장","54","관리자","참가","20250203","F"
"1","제주","성인","일반","19","관리자","참가","20250203","M"
"1","오산","어르신","일반","65","관리자","참가","20250203","M"
"1","청주","성인","일반","19","관리자","참가","20250203","M"
"3","서구(광주)","성인","일반","19","관리자","참가","20250203","M"
"2","광주","어르신","출장","78","관리자","참가","20250203","F"
"1","창원","성인","일반","19","관리자","3등급","20250203","M"
"5","수원","어르신","일반","74","관리자","참가","20250203","F"
"2","성동","어르신","일반","77","관리자","2등급","20250203","M"
"1","중구(서울)","성인","일반","28","관리자","참가","20250203","M"
"1","제주","성인","일반","19","관리자","2등급","20250203","M"
"1","부천","성인","일반","64","관리자","3등급","20250203","M"
"6","광주","어르신","출장","76","관리자","2등급","20250203","F"
"6","광주","어르신","출장","73","관리자","참가","20250203","F"
"8","안산","성인","일반","19","관리자","1등급","20250203","M"
"1","사상","성인","일반","22","관리자","참가","20250203","M"
"10","동구(광주)","성인","일반","64","관리자","2등급","20250203","F"
"1","중구(서울)","성인","출장","51","관리자","참가","20250203","F"
"5","광주","어르신","출장","79","관리자","2등급","20250203","F"
"1","서구(대전)","성인","일반","63","관리자","2등급","20250203","M"
"1","순천","성인","일반","37","관리자","참가","20250203","M"
"1","중구(서울)","성인","출장","47","관리자","참가","20250203","F"
"1","세종","성인","일반","61","관리자","2등급","20250203","F"
"2","강북","어르신","일반","69","관리자","3등급","20250203","M"
"1","KSPO송파","성인","일반","32","관리자","참가","20250203","F"
