MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"2","익산","성인","출장","34","관리자","참가","20241002","M"
"1","천안","성인","일반","63","관리자","3등급","20241002","F"
"1","증평","성인","일반","19","관리자","참가","20241002","M"
"1","충주","청소년","일반","18","관리자","참가","20241002","M"
"1","강북","성인","일반","54","관리자","참가","20241002","M"
"2","성남","성인","일반","28","관리자","참가","20241002","M"
"2","원주","성인","일반","20","관리자","참가","20241002","M"
"1","충주","청소년","일반","18","관리자","3등급","20241002","M"
"2","사하","성인","출장","46","관리자","참가","20241002","M"
"2","경산","어르신","출장","77","관리자","2등급","20241002","F"
"1","영동","청소년","출장","13","관리자","3등급","20241002","F"
"2","경산","어르신","출장","82","관리자","1등급","20241002","F"
"2","스포원(금정)","성인","일반","63","관리자","1등급","20241002","M"
"1","사상","성인","일반","54","관리자","참가","20241002","F"
"1","경산","성인","일반","36","관리자","참가","20241002","F"
"3","부천","성인","일반","19","관리자","1등급","20241002","M"
"1","광주","어르신","일반","65","관리자","2등급","20241002","M"
"1","서초","성인","일반","50","관리자","3등급","20241002","F"
"1","양평","성인","일반","55","관리자","참가","20241002","F"
"1","천안","성인","일반","28","관리자","3등급","20241002","M"
"2","고양","청소년","일반","17","관리자","3등급","20241002","M"
"1","KSPO대구","성인","일반","37","관리자","2등급","20241002","M"
"1","신안","어르신","출장","74","관리자","참가","20241002","F"
"3","KSPO송파","성인","일반","22","관리자","3등급","20241002","F"
"1","오산","성인","일반","20","관리자","3등급","20241002","M"
"2","사하","성인","출장","56","관리자","참가","20241002","M"
"1","수원","어르신","출장","96","관리자","참가","20241002","F"
"1","서구(대전)","성인","일반","21","관리자","2등급","20241002","M"
"1","수원","어르신","출장","94","관리자","참가","20241002","F"
"1","수원","어르신","출장","84","관리자","참가","20241002","F"
"1","수원","어르신","출장","88","관리자","참가","20241002","F"
"1","수원","어르신","출장","74","관리자","참가","20241002","F"
"1","화성","성인","일반","55","관리자","3등급","20241002","F"
"4","정읍","청소년","출장","17","관리자","참가","20241002","M"
"1","정읍","청소년","출장","18","관리자","참가","20241002","M"
"6","정읍","청소년","출장","18","관리자","참가","20241002","M"
"4","김천","성인","일반","19","관리자","참가","20241002","M"
"2","KSPO송파","성인","일반","52","관리자","참가","20241002","F"
"1","스포원(금정)","성인","일반","51","관리자","참가","20241002","M"
"3","KSPO송파별관(어르신)","어르신","일반","71","관리자","3등급","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"4","마포","어르신","일반","80","관리자","3등급","20241002","M"
"2","사하","성인","출장","59","관리자","참가","20241002","M"
"2","사하","성인","출장","36","관리자","참가","20241002","M"
"3","양평","성인","일반","23","관리자","1등급","20241002","F"
"6","서초","성인","일반","20","관리자","2등급","20241002","F"
"3","사하","성인","출장","33","관리자","참가","20241002","M"
"1","광주","성인","일반","62","관리자","참가","20241002","M"
"1","서대문","성인","일반","19","관리자","참가","20241002","M"
"1","신안","어르신","출장","78","관리자","참가","20241002","F"
"2","양평","성인","일반","30","관리자","3등급","20241002","M"
"1","진천","성인","출장","57","관리자","참가","20241002","F"
"6","KSPO대구","성인","일반","32","관리자","2등급","20241002","M"
"1","남구(부산)","성인","일반","23","관리자","3등급","20241002","M"
"3","스포원(금정)","성인","일반","52","관리자","참가","20241002","F"
"1","남구(부산)","성인","일반","20","관리자","3등급","20241002","F"
"2","서구(대전)","성인","일반","19","관리자","1등급","20241002","M"
"1","남구(부산)","성인","일반","20","관리자","3등급","20241002","F"
"3","태백","성인","일반","57","관리자","1등급","20241002","M"
"1","마포","성인","일반","24","관리자","3등급","20241002","F"
"1","달서","성인","일반","22","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"4","KSPO송파","성인","일반","64","관리자","참가","20241002","F"
"1","양평","청소년","일반","18","관리자","3등급","20241002","M"
"1","서대문","성인","일반","20","관리자","참가","20241002","M"
"2","오산","청소년","일반","17","관리자","3등급","20241002","M"
"1","KSPO대구","성인","일반","55","관리자","참가","20241002","M"
"7","정읍","청소년","출장","18","관리자","참가","20241002","M"
"1","오산","청소년","일반","18","관리자","참가","20241002","M"
"3","동구(인천)","청소년","일반","18","관리자","2등급","20241002","F"
"1","연제","어르신","출장","70","관리자","1등급","20241002","M"
"2","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","광주","청소년","일반","17","관리자","참가","20241002","M"
"1","고양","청소년","일반","18","관리자","참가","20241002","M"
"2","사하","성인","출장","55","관리자","참가","20241002","M"
"1","전주","청소년","일반","18","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"4","동구(인천)","성인","일반","44","관리자","1등급","20241002","M"
"2","사하","성인","출장","63","관리자","3등급","20241002","M"
"2","포천","성인","일반","63","관리자","3등급","20241002","M"
"1","구미","성인","일반","22","관리자","참가","20241002","M"
"1","부천","성인","일반","26","관리자","참가","20241002","F"
"1","춘천","성인","출장","25","관리자","3등급","20241002","M"
"5","정읍","청소년","출장","17","관리자","3등급","20241002","M"
"1","화성","성인","일반","20","관리자","1등급","20241002","M"
"1","양평","성인","일반","23","관리자","1등급","20241002","F"
"5","정읍","청소년","출장","17","관리자","1등급","20241002","M"
"2","원주","성인","일반","24","관리자","2등급","20241002","M"
"2","정읍","청소년","출장","18","관리자","참가","20241002","M"
"1","KSPO대구","성인","일반","34","관리자","2등급","20241002","M"
"1","성동","성인","일반","23","관리자","3등급","20241002","F"
"1","광주","성인","일반","23","관리자","3등급","20241002","F"
"2","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","스포원(금정)","성인","일반","20","관리자","참가","20241002","M"
"2","정읍","청소년","출장","16","관리자","참가","20241002","M"
"1","구미","성인","일반","24","관리자","참가","20241002","M"
"3","광주","성인","일반","38","관리자","3등급","20241002","M"
"2","화성","청소년","일반","18","관리자","1등급","20241002","M"
"2","사상","어르신","일반","66","관리자","참가","20241002","M"
"5","정읍","청소년","출장","16","관리자","참가","20241002","M"
"2","영동","청소년","출장","13","관리자","참가","20241002","M"
"2","영동","청소년","출장","13","관리자","참가","20241002","F"
"5","정읍","청소년","출장","17","관리자","3등급","20241002","M"
"5","정읍","청소년","출장","16","관리자","1등급","20241002","M"
"1","세종","청소년","일반","18","관리자","참가","20241002","F"
"1","사하","성인","출장","26","관리자","참가","20241002","M"
"1","오산","성인","일반","19","관리자","2등급","20241002","M"
"3","강북","성인","일반","27","관리자","1등급","20241002","F"
"4","정읍","청소년","출장","18","관리자","참가","20241002","M"
"1","의정부","청소년","일반","17","관리자","3등급","20241002","M"
"1","남구(부산)","성인","일반","19","관리자","참가","20241002","M"
"3","성동","성인","일반","24","관리자","참가","20241002","F"
"3","서구(대전)","성인","일반","19","관리자","3등급","20241002","M"
"2","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","KSPO대구","성인","일반","19","관리자","참가","20241002","M"
"2","정읍","청소년","출장","16","관리자","3등급","20241002","M"
"1","중구(서울)","어르신","일반","73","관리자","참가","20241002","F"
"1","구미","성인","일반","23","관리자","참가","20241002","M"
"1","계룡","성인","일반","21","관리자","참가","20241002","M"
"1","스포원(금정)","성인","일반","19","관리자","참가","20241002","M"
"2","포천","어르신","일반","65","관리자","2등급","20241002","M"
"2","정읍","청소년","출장","16","관리자","2등급","20241002","M"
"3","사하","성인","출장","31","관리자","3등급","20241002","M"
"1","동작","성인","일반","24","관리자","참가","20241002","M"
"2","춘천","성인","출장","23","관리자","참가","20241002","M"
"2","영동","청소년","출장","13","관리자","참가","20241002","F"
"2","순천","성인","일반","63","관리자","1등급","20241002","M"
"1","오산","청소년","일반","17","관리자","3등급","20241002","M"
"2","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","KSPO아산","성인","일반","23","관리자","3등급","20241002","M"
"2","사하","성인","출장","48","관리자","참가","20241002","M"
"1","사천","성인","일반","20","관리자","참가","20241002","M"
"2","남원","성인","일반","28","관리자","참가","20241002","M"
"1","정읍","청소년","출장","16","관리자","1등급","20241002","M"
"2","경산","어르신","출장","87","관리자","3등급","20241002","F"
"1","광산","성인","일반","59","관리자","참가","20241002","M"
"1","창원","성인","일반","63","관리자","3등급","20241002","M"
"2","정읍","청소년","출장","17","관리자","참가","20241002","M"
"1","북구(광주)","성인","일반","62","관리자","참가","20241002","M"
"1","달서","성인","일반","19","관리자","참가","20241002","M"
"3","동구(인천)","어르신","일반","76","관리자","2등급","20241002","M"
"1","연제","어르신","출장","71","관리자","참가","20241002","M"
"5","포천","성인","일반","23","관리자","참가","20241002","F"
"7","김천","성인","일반","26","관리자","참가","20241002","F"
"54","화성","어르신","일반","71","관리자","1등급","20241002","F"
"1","부천","청소년","일반","18","관리자","3등급","20241002","M"
"2","영동","청소년","출장","13","관리자","2등급","20241002","F"
"2","스포원(금정)","성인","일반","23","관리자","참가","20241002","F"
"2","정읍","청소년","출장","16","관리자","참가","20241002","M"
"2","KSPO대구","성인","일반","31","관리자","참가","20241002","M"
"1","서구(대전)","성인","일반","26","관리자","참가","20241002","M"
"1","사상","성인","일반","54","관리자","1등급","20241002","F"
"50","곡성","어르신","일반","88","관리자","2등급","20241002","M"
"1","광산","청소년","일반","18","관리자","참가","20241002","M"
"2","영동","청소년","출장","13","관리자","참가","20241002","F"
"2","남구(울산)","어르신","일반","68","관리자","3등급","20241002","M"
"2","사하","성인","출장","50","관리자","참가","20241002","M"
"2","정읍","청소년","출장","16","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"2","정읍","청소년","출장","16","관리자","참가","20241002","M"
"7","부천","성인","일반","31","관리자","1등급","20241002","M"
"2","KSPO송파","성인","일반","31","관리자","1등급","20241002","M"
"2","연제","어르신","출장","77","관리자","2등급","20241002","M"
"1","정읍","청소년","출장","18","관리자","참가","20241002","M"
"1","성동","성인","일반","61","관리자","1등급","20241002","M"
"1","포천","성인","일반","25","관리자","참가","20241002","F"
"2","정읍","청소년","출장","16","관리자","3등급","20241002","M"
"1","신안","어르신","출장","87","관리자","2등급","20241002","M"
"3","군산","어르신","일반","71","관리자","2등급","20241002","F"
"1","신안","어르신","출장","83","관리자","3등급","20241002","M"
"5","정읍","청소년","출장","18","관리자","참가","20241002","M"
"4","KSPO송파","청소년","일반","18","관리자","참가","20241002","M"
"1","KSPO대구","성인","일반","46","관리자","참가","20241002","F"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"1","KSPO송파","성인","일반","21","관리자","2등급","20241002","M"
"1","구미","성인","일반","24","관리자","3등급","20241002","M"
"5","성동","성인","일반","24","관리자","3등급","20241002","F"
"1","오산","성인","일반","27","관리자","2등급","20241002","M"
"1","사하","성인","출장","42","관리자","참가","20241002","M"
"1","KSPO아산","성인","일반","42","관리자","참가","20241002","M"
"1","진천","성인","출장","50","관리자","참가","20241002","M"
"3","정읍","청소년","출장","17","관리자","참가","20241002","M"
"1","신안","어르신","출장","80","관리자","참가","20241002","F"
"1","춘천","성인","출장","23","관리자","참가","20241002","M"
"1","진천","성인","출장","44","관리자","참가","20241002","F"
"2","포천","청소년","일반","18","관리자","2등급","20241002","M"
"1","양평","성인","일반","20","관리자","참가","20241002","M"
"1","신안","어르신","출장","93","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","3등급","20241002","F"
"1","구미","성인","일반","23","관리자","참가","20241002","M"
"1","사상","청소년","일반","18","관리자","참가","20241002","M"
"1","진천","성인","출장","60","관리자","참가","20241002","F"
"10","달서","성인","일반","56","관리자","1등급","20241002","F"
"1","경산","성인","일반","62","관리자","참가","20241002","M"
"1","연제","어르신","출장","71","관리자","3등급","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","구미","성인","일반","22","관리자","참가","20241002","F"
"1","고양","청소년","일반","17","관리자","참가","20241002","M"
"1","구미","성인","일반","24","관리자","참가","20241002","M"
"1","춘천","성인","출장","24","관리자","3등급","20241002","M"
"1","신안","어르신","출장","82","관리자","참가","20241002","M"
"1","KSPO아산","어르신","일반","70","관리자","3등급","20241002","F"
"2","광주","청소년","일반","18","관리자","참가","20241002","F"
"1","신안","어르신","출장","81","관리자","참가","20241002","M"
"1","창원마산회원","성인","일반","19","관리자","참가","20241002","M"
"1","광산","성인","출장","36","관리자","참가","20241002","F"
"1","창원","청소년","일반","17","관리자","참가","20241002","F"
"4","성남","청소년","일반","18","관리자","2등급","20241002","F"
"2","달서","성인","일반","30","관리자","2등급","20241002","M"
"1","창원마산회원","어르신","일반","66","관리자","참가","20241002","M"
"1","남구(울산)","성인","일반","32","관리자","1등급","20241002","M"
"1","스포원(금정)","성인","일반","53","관리자","참가","20241002","M"
"1","화성","성인","일반","26","관리자","참가","20241002","F"
"1","사상","성인","일반","21","관리자","참가","20241002","F"
"1","사하","성인","출장","45","관리자","참가","20241002","M"
"2","사하","성인","출장","58","관리자","참가","20241002","M"
"4","곡성","성인","일반","42","관리자","2등급","20241002","M"
"4","남구(부산)","성인","일반","56","관리자","2등급","20241002","F"
"1","구미","성인","일반","22","관리자","참가","20241002","M"
"1","사하","성인","출장","33","관리자","참가","20241002","M"
"1","전주","청소년","일반","18","관리자","참가","20241002","M"
"5","정읍","청소년","출장","17","관리자","3등급","20241002","M"
"4","정읍","청소년","출장","17","관리자","2등급","20241002","M"
"7","정읍","청소년","출장","18","관리자","참가","20241002","M"
"1","사상","성인","일반","47","관리자","1등급","20241002","M"
"1","창원","청소년","일반","17","관리자","3등급","20241002","F"
"1","포항","성인","일반","55","관리자","2등급","20241002","F"
"1","안동","성인","일반","48","관리자","1등급","20241002","M"
"2","서대문","성인","일반","51","관리자","1등급","20241002","M"
"2","영암","성인","일반","61","관리자","참가","20241002","M"
"1","서구(대전)","청소년","일반","18","관리자","2등급","20241002","M"
"1","서대문","성인","일반","60","관리자","2등급","20241002","M"
"2","충주","청소년","일반","18","관리자","참가","20241002","M"
"5","KSPO대구","성인","일반","39","관리자","1등급","20241002","M"
"5","KSPO대구","성인","일반","29","관리자","3등급","20241002","M"
"2","보은","성인","일반","35","관리자","2등급","20241002","M"
"1","달서","성인","일반","28","관리자","2등급","20241002","F"
"1","KSPO광주","청소년","일반","18","관리자","3등급","20241002","M"
"3","정읍","청소년","출장","17","관리자","1등급","20241002","M"
"1","정읍","청소년","출장","16","관리자","참가","20241002","M"
"5","KSPO대구","성인","일반","56","관리자","2등급","20241002","M"
"1","안산","성인","일반","58","관리자","참가","20241002","F"
"1","춘천","청소년","출장","18","관리자","참가","20241002","M"
"1","KSPO아산","성인","일반","19","관리자","1등급","20241002","M"
"1","안산","성인","일반","43","관리자","1등급","20241002","M"
"1","KSPO아산","성인","일반","24","관리자","참가","20241002","M"
"1","사하","성인","출장","50","관리자","3등급","20241002","M"
"1","사하","성인","출장","32","관리자","3등급","20241002","M"
"1","서구(광주)","성인","일반","24","관리자","참가","20241002","M"
"1","춘천","청소년","일반","17","관리자","참가","20241002","M"
"2","사천","성인","일반","30","관리자","1등급","20241002","F"
"4","정읍","청소년","출장","16","관리자","2등급","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"1","춘천","성인","출장","20","관리자","참가","20241002","F"
"2","동구(인천)","성인","일반","24","관리자","3등급","20241002","F"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"2","정읍","청소년","출장","17","관리자","3등급","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"4","정읍","청소년","출장","17","관리자","3등급","20241002","M"
"2","오산","청소년","일반","17","관리자","참가","20241002","M"
"1","수원","어르신","출장","87","관리자","참가","20241002","F"
"1","연제","어르신","출장","75","관리자","2등급","20241002","M"
"4","정읍","청소년","출장","16","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","3등급","20241002","M"
"4","정읍","청소년","출장","17","관리자","3등급","20241002","M"
"1","광산","성인","출장","31","관리자","참가","20241002","M"
"1","연제","어르신","출장","70","관리자","3등급","20241002","M"
"1","김천","성인","출장","22","관리자","3등급","20241002","F"
"2","KSPO대구","성인","일반","29","관리자","참가","20241002","M"
"1","김천","성인","출장","23","관리자","참가","20241002","M"
"1","광주","청소년","일반","18","관리자","3등급","20241002","M"
"1","KSPO아산","성인","일반","22","관리자","참가","20241002","F"
"1","중구(서울)","어르신","일반","69","관리자","3등급","20241002","F"
"1","안동","성인","일반","28","관리자","참가","20241002","M"
"1","광산","성인","출장","31","관리자","참가","20241002","F"
"1","김천","성인","출장","21","관리자","3등급","20241002","M"
"1","세종","성인","일반","39","관리자","1등급","20241002","F"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"1","세종","성인","일반","51","관리자","참가","20241002","F"
"1","신안","어르신","출장","72","관리자","참가","20241002","F"
"6","정읍","청소년","출장","18","관리자","참가","20241002","M"
"2","세종","성인","일반","41","관리자","3등급","20241002","F"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","진천","성인","출장","25","관리자","참가","20241002","F"
"1","춘천","성인","출장","22","관리자","참가","20241002","M"
"1","춘천","성인","출장","19","관리자","2등급","20241002","M"
"1","연제","어르신","출장","70","관리자","3등급","20241002","M"
"1","안산","어르신","일반","68","관리자","참가","20241002","M"
"1","신안","어르신","출장","78","관리자","참가","20241002","M"
"5","정읍","청소년","출장","18","관리자","참가","20241002","M"
"1","김천","성인","출장","23","관리자","참가","20241002","M"
"1","진천","성인","출장","32","관리자","참가","20241002","M"
"1","신안","어르신","출장","80","관리자","3등급","20241002","F"
"1","진천","성인","출장","49","관리자","참가","20241002","M"
"1","진천","성인","출장","42","관리자","참가","20241002","M"
"1","스포원(금정)","성인","일반","56","관리자","3등급","20241002","F"
"1","양평","성인","일반","62","관리자","2등급","20241002","M"
"1","KSPO송파","성인","일반","20","관리자","참가","20241002","F"
"5","서대문","성인","일반","23","관리자","참가","20241002","F"
"1","세종","성인","일반","19","관리자","3등급","20241002","M"
"1","서구(대전)","청소년","일반","17","관리자","참가","20241002","M"
"1","동작","성인","일반","29","관리자","3등급","20241002","F"
"5","강북","어르신","일반","67","관리자","2등급","20241002","F"
"1","KSPO대구","성인","일반","28","관리자","참가","20241002","M"
"1","KSPO송파","성인","일반","21","관리자","3등급","20241002","M"
"1","신안","어르신","출장","80","관리자","참가","20241002","F"
"1","신안","어르신","출장","76","관리자","참가","20241002","F"
"2","익산","성인","출장","26","관리자","참가","20241002","M"
"1","창원","성인","일반","20","관리자","참가","20241002","M"
"1","춘천","성인","출장","24","관리자","참가","20241002","M"
"2","사하","성인","출장","48","관리자","참가","20241002","M"
"1","수원","어르신","출장","87","관리자","참가","20241002","F"
"4","정읍","청소년","출장","17","관리자","참가","20241002","M"
"2","남구(울산)","어르신","일반","73","관리자","1등급","20241002","M"
"1","화성","성인","일반","60","관리자","2등급","20241002","F"
"1","신안","어르신","출장","82","관리자","1등급","20241002","F"
"1","연제","어르신","출장","66","관리자","참가","20241002","M"
"1","창원마산회원","성인","일반","61","관리자","참가","20241002","M"
"1","김천","성인","출장","23","관리자","참가","20241002","M"
"2","달서","성인","일반","60","관리자","참가","20241002","F"
"2","사하","성인","출장","54","관리자","3등급","20241002","M"
"4","정읍","청소년","출장","16","관리자","참가","20241002","M"
"1","서대문","성인","일반","59","관리자","3등급","20241002","F"
"3","성동","성인","일반","20","관리자","참가","20241002","M"
"1","KSPO송파별관(어르신)","어르신","일반","73","관리자","2등급","20241002","M"
"8","KSPO송파별관(어르신)","어르신","일반","66","관리자","3등급","20241002","M"
"1","충주","성인","일반","19","관리자","3등급","20241002","M"
"4","증평","성인","일반","63","관리자","1등급","20241002","F"
"1","KSPO아산","성인","일반","19","관리자","3등급","20241002","F"
"2","사하","성인","출장","60","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"4","동해","성인","일반","25","관리자","1등급","20241002","M"
"3","서구(대전)","성인","일반","20","관리자","3등급","20241002","M"
"1","신안","어르신","출장","74","관리자","참가","20241002","F"
"1","영동","청소년","출장","13","관리자","참가","20241002","F"
"1","안산","성인","일반","64","관리자","참가","20241002","M"
"1","오산","성인","일반","19","관리자","참가","20241002","M"
"3","동구(인천)","성인","일반","20","관리자","3등급","20241002","F"
"1","연제","어르신","출장","66","관리자","3등급","20241002","M"
"1","신안","어르신","출장","80","관리자","참가","20241002","F"
"2","사하","성인","출장","57","관리자","참가","20241002","M"
"1","창원","성인","일반","46","관리자","2등급","20241002","M"
"1","KSPO광주","성인","일반","28","관리자","참가","20241002","F"
"4","정읍","청소년","출장","17","관리자","1등급","20241002","M"
"1","마포","성인","일반","25","관리자","참가","20241002","M"
"3","스포원(금정)","성인","일반","50","관리자","참가","20241002","M"
"1","창원","청소년","일반","17","관리자","참가","20241002","F"
"1","춘천","청소년","출장","18","관리자","3등급","20241002","M"
"2","정읍","청소년","출장","18","관리자","참가","20241002","M"
"5","정읍","청소년","출장","18","관리자","3등급","20241002","M"
"1","춘천","성인","출장","26","관리자","참가","20241002","M"
"1","창원","성인","일반","26","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"4","서대문","성인","일반","64","관리자","참가","20241002","M"
"1","전주","성인","일반","21","관리자","참가","20241002","M"
"1","광산","성인","출장","24","관리자","참가","20241002","M"
"1","영동","청소년","출장","13","관리자","참가","20241002","M"
"1","연제","어르신","출장","67","관리자","3등급","20241002","M"
"1","구미","성인","일반","61","관리자","참가","20241002","M"
"5","익산","성인","출장","23","관리자","참가","20241002","F"
"2","천안","성인","일반","57","관리자","3등급","20241002","F"
"1","스포원(금정)","성인","일반","53","관리자","참가","20241002","F"
"1","강북","성인","일반","29","관리자","참가","20241002","M"
"2","정읍","청소년","출장","16","관리자","참가","20241002","M"
"1","광산","성인","출장","37","관리자","참가","20241002","F"
"1","청주","성인","일반","23","관리자","3등급","20241002","M"
"2","정읍","청소년","출장","16","관리자","2등급","20241002","M"
"1","화성","청소년","일반","18","관리자","참가","20241002","M"
"1","춘천","청소년","일반","17","관리자","2등급","20241002","M"
"3","사하","성인","출장","55","관리자","3등급","20241002","M"
"18","KSPO대구","성인","일반","50","관리자","2등급","20241002","F"
"1","정읍","청소년","출장","16","관리자","3등급","20241002","M"
"1","김천","성인","출장","23","관리자","참가","20241002","M"
"1","진천","성인","출장","32","관리자","참가","20241002","F"
"2","순천","청소년","일반","17","관리자","3등급","20241002","F"
"1","사상","성인","일반","21","관리자","참가","20241002","F"
"1","안동","성인","일반","19","관리자","참가","20241002","M"
"1","고양","성인","일반","20","관리자","참가","20241002","M"
"1","강북","성인","일반","23","관리자","참가","20241002","M"
"2","스포원(금정)","성인","일반","60","관리자","참가","20241002","M"
"1","광산","성인","출장","26","관리자","참가","20241002","M"
"1","정읍","청소년","출장","16","관리자","참가","20241002","M"
"1","광산","성인","출장","31","관리자","참가","20241002","F"
"2","사하","성인","출장","60","관리자","참가","20241002","M"
"3","사하","성인","출장","62","관리자","3등급","20241002","M"
"1","사하","성인","출장","43","관리자","2등급","20241002","M"
"2","마포","성인","일반","27","관리자","참가","20241002","M"
