MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"1","창원마산회원","어르신","출장","86","관리자","6등급","20250602","F"
"2","미추홀","청소년","일반","17","관리자","2등급","20250602","M"
"1","미추홀","청소년","일반","17","관리자","2등급","20250602","M"
"1","KSPO대구","성인","일반","19","관리자","5등급","20250602","M"
"1","서초","성인","출장","30","관리자","참가","20250602","M"
"4","동구(인천)","성인","출장","41","관리자","참가","20250602","M"
"1","서초","성인","출장","27","관리자","참가","20250602","M"
"2","서초","성인","출장","26","관리자","5등급","20250602","M"
"1","미추홀","유아기","일반","59","관리자","3등급","20250602","M"
"1","미추홀","유아기","일반","61","관리자","참가","20250602","F"
"1","미추홀","유아기","일반","58","관리자","참가","20250602","F"
"3","동구(인천)","성인","출장","44","관리자","참가","20250602","M"
"3","서초","성인","출장","24","관리자","5등급","20250602","M"
"2","미추홀","청소년","일반","18","관리자","5등급","20250602","M"
"1","미추홀","청소년","일반","17","관리자","5등급","20250602","M"
"1","미추홀","유아기","일반","56","관리자","참가","20250602","M"
"3","동구(인천)","성인","출장","37","관리자","5등급","20250602","M"
"4","영동","청소년","출장","18","관리자","5등급","20250602","F"
"5","동구(인천)","성인","출장","38","관리자","참가","20250602","M"
"6","영동","청소년","출장","17","관리자","3등급","20250602","M"
"5","동구(인천)","성인","출장","40","관리자","5등급","20250602","M"
"3","동구(인천)","성인","출장","46","관리자","참가","20250602","F"
"4","동구(인천)","성인","출장","37","관리자","참가","20250602","M"
"2","창원","성인","일반","62","관리자","참가","20250602","F"
"1","창원","성인","일반","48","관리자","3등급","20250602","M"
"1","화성","성인","일반","25","관리자","5등급","20250602","F"
"2","안산","성인","일반","59","관리자","참가","20250602","M"
"1","시흥","유소년","출장","12","관리자","3등급","20250602","F"
"1","미추홀","성인","일반","48","관리자","3등급","20250602","F"
"1","성동","유소년","출장","11","관리자","참가","20250602","F"
"1","미추홀","성인","일반","47","관리자","참가","20250602","F"
"2","보은","어르신","출장","94","관리자","6등급","20250602","F"
"1","성동","유소년","출장","12","관리자","3등급","20250602","F"
"2","군산","성인","일반","37","관리자","3등급","20250602","M"
"1","성동","유소년","출장","12","관리자","참가","20250602","F"
"1","KSPO아산","청소년","일반","18","관리자","2등급","20250602","M"
"1","전주","어르신","출장","85","관리자","6등급","20250602","F"
"1","군산","성인","일반","19","관리자","5등급","20250602","M"
"1","전주","어르신","출장","82","관리자","5등급","20250602","F"
"1","전주","어르신","출장","68","관리자","5등급","20250602","F"
"10","나주","성인","일반","31","관리자","2등급","20250602","M"
"1","KSPO대구","성인","일반","19","관리자","참가","20250602","F"
"2","달서","성인","일반","20","관리자","3등급","20250602","F"
"2","달서","성인","일반","23","관리자","3등급","20250602","F"
"1","미추홀","청소년","일반","16","관리자","참가","20250602","M"
"1","미추홀","청소년","일반","16","관리자","참가","20250602","M"
"3","동구(인천)","성인","출장","53","관리자","1등급","20250602","M"
"1","미추홀","청소년","일반","16","관리자","5등급","20250602","M"
"2","미추홀","청소년","일반","17","관리자","3등급","20250602","M"
"1","성동","유소년","출장","11","관리자","2등급","20250602","F"
"4","동구(인천)","성인","출장","34","관리자","참가","20250602","M"
"2","동구(인천)","성인","출장","35","관리자","3등급","20250602","M"
"6","동구(인천)","성인","출장","48","관리자","참가","20250602","M"
"1","동구(광주)","청소년","출장","16","관리자","2등급","20250602","F"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20250602","F"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20250602","F"
"1","제주","성인","일반","22","관리자","참가","20250602","F"
"1","달서","성인","일반","64","관리자","2등급","20250602","M"
"1","보은","어르신","출장","65","관리자","참가","20250602","F"
"2","포항","어르신","일반","68","관리자","2등급","20250602","M"
"1","서대문","어르신","일반","71","관리자","1등급","20250602","M"
"1","KSPO광주(출장)","유소년","출장","12","관리자","참가","20250602","M"
"1","달서","성인","일반","46","관리자","6등급","20250602","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20250602","F"
"1","창원마산회원","어르신","출장","81","관리자","5등급","20250602","F"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","1등급","20250602","F"
"1","스포원(금정)","유소년","출장","12","관리자","2등급","20250602","F"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","참가","20250602","F"
"1","고양","유소년","출장","12","관리자","참가","20250602","M"
"1","KSPO대구(출장A)","어르신","출장","80","관리자","6등급","20250602","M"
"2","스포원(금정)","유소년","출장","11","관리자","3등급","20250602","F"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","참가","20250602","M"
"1","포항","성인","일반","25","관리자","참가","20250602","M"
"2","스포원(금정)","유소년","출장","12","관리자","참가","20250602","M"
"1","스포원(금정)","유소년","출장","12","관리자","참가","20250602","F"
"1","화성","성인","출장","64","관리자","5등급","20250602","M"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","참가","20250602","F"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","참가","20250602","M"
"2","KSPO송파(출장A)","청소년","출장","14","관리자","2등급","20250602","M"
"1","고양","유소년","출장","12","관리자","2등급","20250602","F"
"2","KSPO송파(출장A)","청소년","출장","14","관리자","5등급","20250602","F"
"3","KSPO송파(출장A)","청소년","출장","15","관리자","5등급","20250602","M"
"1","서구(대전)","성인","일반","23","관리자","2등급","20250602","F"
"3","KSPO송파(출장A)","청소년","출장","15","관리자","참가","20250602","M"
"5","영동","청소년","출장","17","관리자","3등급","20250602","F"
"1","화성","성인","일반","51","관리자","5등급","20250602","M"
"1","양평","성인","일반","29","관리자","참가","20250602","F"
"1","KSPO광주(출장)","유소년","출장","11","관리자","3등급","20250602","F"
"1","의정부","성인","일반","21","관리자","3등급","20250602","M"
"1","포항","성인","일반","61","관리자","3등급","20250602","M"
"2","스포원(금정)","유소년","출장","12","관리자","3등급","20250602","M"
"2","스포원(금정)","유소년","출장","12","관리자","3등급","20250602","M"
"1","수원","성인","일반","19","관리자","참가","20250602","M"
"1","중구(서울)","성인","일반","28","관리자","참가","20250602","F"
"3","안동","성인","일반","64","관리자","3등급","20250602","F"
"1","수원","성인","일반","62","관리자","2등급","20250602","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20250602","F"
"1","연제","성인","일반","19","관리자","6등급","20250602","M"
"1","천안","성인","일반","57","관리자","참가","20250602","F"
"2","포항","어르신","일반","78","관리자","5등급","20250602","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","5등급","20250602","M"
"45","곡성","어르신","일반","79","관리자","1등급","20250602","F"
"1","중구(서울)","성인","일반","23","관리자","5등급","20250602","M"
"1","동구(광주)","청소년","출장","16","관리자","3등급","20250602","F"
"2","포항","어르신","일반","74","관리자","1등급","20250602","M"
"1","순천","성인","일반","31","관리자","참가","20250602","F"
"2","안동","성인","일반","24","관리자","2등급","20250602","M"
"2","동구(광주)","청소년","출장","15","관리자","2등급","20250602","F"
"2","오산","성인","일반","31","관리자","3등급","20250602","F"
"1","동작","성인","일반","23","관리자","2등급","20250602","F"
"1","창원마산회원","어르신","출장","91","관리자","5등급","20250602","F"
"1","동구(광주)","청소년","출장","16","관리자","2등급","20250602","F"
"1","동구(광주)","청소년","출장","15","관리자","참가","20250602","F"
"1","전주","어르신","출장","88","관리자","참가","20250602","F"
"4","동구(인천)","성인","출장","41","관리자","5등급","20250602","F"
"5","동구(인천)","성인","출장","37","관리자","참가","20250602","M"
"1","동구(인천)","성인","출장","37","관리자","참가","20250602","M"
"5","동구(인천)","성인","출장","31","관리자","5등급","20250602","M"
"1","고양","유소년","출장","12","관리자","참가","20250602","M"
"1","동구(광주)","청소년","출장","15","관리자","3등급","20250602","F"
"6","동구(인천)","성인","출장","34","관리자","3등급","20250602","M"
"1","동구(인천)","성인","출장","39","관리자","5등급","20250602","M"
"1","화성","성인","일반","24","관리자","3등급","20250602","F"
"1","전주","어르신","출장","83","관리자","5등급","20250602","F"
"1","익산","성인","일반","19","관리자","참가","20250602","M"
"4","연제","성인","일반","24","관리자","5등급","20250602","F"
"1","전주","어르신","출장","76","관리자","5등급","20250602","M"
"1","양평","성인","일반","61","관리자","참가","20250602","F"
"1","전주","어르신","출장","79","관리자","6등급","20250602","F"
"1","창원마산회원","어르신","출장","84","관리자","5등급","20250602","F"
"1","전주","어르신","출장","83","관리자","5등급","20250602","F"
"1","KSPO광주(출장)","유소년","출장","12","관리자","3등급","20250602","F"
"1","전주","어르신","출장","82","관리자","5등급","20250602","F"
"1","경산","성인","일반","28","관리자","5등급","20250602","M"
"1","구미","성인","일반","20","관리자","참가","20250602","F"
"3","보은","어르신","출장","92","관리자","5등급","20250602","F"
"1","KSPO광주(출장)","유소년","출장","12","관리자","참가","20250602","F"
"5","동구(인천)","성인","출장","26","관리자","3등급","20250602","F"
"5","동구(인천)","성인","출장","42","관리자","2등급","20250602","M"
"3","동구(인천)","성인","출장","30","관리자","참가","20250602","M"
"2","충주","청소년","출장","17","관리자","5등급","20250602","M"
"2","스포원(금정)","유소년","출장","12","관리자","참가","20250602","F"
"3","충주","청소년","출장","17","관리자","참가","20250602","M"
"1","충주","청소년","출장","17","관리자","3등급","20250602","M"
"1","충주","청소년","출장","15","관리자","2등급","20250602","M"
"1","충주","청소년","출장","16","관리자","5등급","20250602","M"
"1","충주","청소년","출장","15","관리자","3등급","20250602","M"
"1","충주","청소년","출장","17","관리자","3등급","20250602","M"
"1","충주","청소년","출장","16","관리자","3등급","20250602","M"
"3","충주","청소년","출장","18","관리자","3등급","20250602","M"
"2","충주","청소년","출장","18","관리자","2등급","20250602","M"
"3","충주","청소년","출장","18","관리자","참가","20250602","M"
"1","충주","청소년","출장","18","관리자","참가","20250602","M"
"2","스포원(금정)","유소년","출장","12","관리자","2등급","20250602","F"
"3","안동","어르신","일반","70","관리자","1등급","20250602","F"
"3","동구(인천)","성인","출장","37","관리자","2등급","20250602","M"
"5","동구(인천)","성인","출장","36","관리자","5등급","20250602","M"
"3","동구(인천)","성인","출장","37","관리자","3등급","20250602","M"
"2","동구(인천)","성인","출장","40","관리자","참가","20250602","M"
"1","성동","유소년","출장","12","관리자","참가","20250602","F"
"6","동구(인천)","성인","출장","42","관리자","3등급","20250602","F"
"6","동구(인천)","성인","출장","34","관리자","3등급","20250602","M"
"2","동구(인천)","성인","출장","42","관리자","3등급","20250602","M"
"5","동구(인천)","성인","출장","42","관리자","6등급","20250602","M"
"1","KSPO광주(출장)","유소년","출장","12","관리자","참가","20250602","F"
"1","KSPO광주(출장)","유소년","출장","11","관리자","참가","20250602","M"
"1","KSPO광주(출장)","유소년","출장","11","관리자","2등급","20250602","M"
"1","삼척","성인","일반","27","관리자","3등급","20250602","F"
"1","KSPO광주(출장)","유소년","출장","11","관리자","참가","20250602","F"
"3","정읍","청소년","출장","14","관리자","참가","20250602","F"
"1","미추홀","청소년","일반","16","관리자","3등급","20250602","M"
"1","KSPO광주(출장)","유소년","출장","11","관리자","참가","20250602","F"
"1","시흥","유소년","출장","11","관리자","참가","20250602","F"
"1","서초","성인","출장","27","관리자","5등급","20250602","F"
"1","KSPO광주(출장)","유소년","출장","12","관리자","참가","20250602","M"
"1","원주","성인","일반","19","관리자","5등급","20250602","M"
"2","KSPO송파","성인","일반","23","관리자","참가","20250602","F"
"1","안산","성인","일반","58","관리자","5등급","20250602","M"
"1","고양","유소년","출장","12","관리자","참가","20250602","M"
"1","고양","유소년","출장","12","관리자","참가","20250602","M"
"1","화성","성인","출장","59","관리자","5등급","20250602","F"
"1","삼척","성인","일반","35","관리자","참가","20250602","M"
"1","KSPO광주(출장)","유소년","출장","12","관리자","참가","20250602","M"
"1","시흥","유소년","출장","11","관리자","참가","20250602","M"
"1","보은","어르신","출장","68","관리자","5등급","20250602","F"
"1","영주","성인","일반","37","관리자","참가","20250602","M"
"1","동구(인천)","성인","출장","52","관리자","2등급","20250602","M"
"1","동구(광주)","청소년","출장","15","관리자","참가","20250602","F"
"1","동구(인천)","성인","출장","49","관리자","2등급","20250602","M"
"1","영주","성인","일반","63","관리자","5등급","20250602","F"
"1","서구(대전)","청소년","일반","18","관리자","2등급","20250602","M"
"1","KSPO광주(출장)","유소년","출장","11","관리자","참가","20250602","M"
"2","서초","성인","출장","25","관리자","3등급","20250602","M"
"3","정읍","청소년","출장","14","관리자","5등급","20250602","F"
"2","정읍","청소년","출장","13","관리자","2등급","20250602","M"
"2","KSPO대구(출장A)","어르신","출장","91","관리자","6등급","20250602","F"
"1","보은","성인","일반","43","관리자","3등급","20250602","M"
"2","동구(인천)","성인","출장","41","관리자","참가","20250602","M"
"6","동구(인천)","성인","출장","43","관리자","3등급","20250602","M"
"3","동구(인천)","성인","출장","43","관리자","참가","20250602","M"
"4","동구(인천)","성인","출장","38","관리자","참가","20250602","M"
"2","동구(인천)","성인","출장","47","관리자","1등급","20250602","F"
"3","동구(인천)","성인","출장","49","관리자","참가","20250602","M"
"5","동구(인천)","성인","출장","54","관리자","참가","20250602","M"
"6","동구(인천)","성인","출장","31","관리자","1등급","20250602","F"
"5","동구(인천)","성인","출장","32","관리자","3등급","20250602","M"
"5","동구(인천)","성인","출장","38","관리자","참가","20250602","M"
"4","안동","성인","일반","24","관리자","3등급","20250602","M"
"1","군산","성인","일반","31","관리자","2등급","20250602","M"
"1","계룡","성인","일반","37","관리자","3등급","20250602","M"
"1","동구(광주)","청소년","출장","15","관리자","2등급","20250602","F"
"5","KSPO대구","성인","일반","20","관리자","참가","20250602","M"
"1","동구(광주)","청소년","출장","16","관리자","3등급","20250602","F"
"1","동구(인천)","성인","출장","36","관리자","2등급","20250602","F"
"1","오산","청소년","일반","18","관리자","3등급","20250602","M"
"1","동구(광주)","청소년","출장","16","관리자","2등급","20250602","F"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20250602","F"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","3등급","20250602","M"
"2","연제","유소년","일반","11","관리자","참가","20250602","F"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","3등급","20250602","M"
"4","무안","유아기","출장","75","관리자","참가","20250602","M"
"4","무안","유아기","출장","75","관리자","참가","20250602","F"
"1","동구(인천)","성인","출장","40","관리자","1등급","20250602","M"
"3","영동","청소년","출장","15","관리자","참가","20250602","M"
"1","영동","청소년","출장","17","관리자","참가","20250602","F"
"1","미추홀","청소년","일반","16","관리자","5등급","20250602","M"
"1","전주","어르신","출장","86","관리자","6등급","20250602","F"
"2","스포원(금정)","유소년","출장","12","관리자","참가","20250602","M"
"3","동구(인천)","성인","출장","46","관리자","참가","20250602","M"
"3","영동","청소년","출장","16","관리자","참가","20250602","M"
"3","영동","청소년","출장","15","관리자","참가","20250602","M"
"2","원주","성인","일반","25","관리자","2등급","20250602","M"
"4","동구(인천)","성인","출장","51","관리자","참가","20250602","M"
"3","동구(인천)","성인","출장","45","관리자","3등급","20250602","F"
"2","동구(인천)","성인","출장","42","관리자","참가","20250602","M"
"5","동구(인천)","성인","출장","47","관리자","1등급","20250602","M"
"3","동구(인천)","성인","출장","36","관리자","3등급","20250602","F"
"6","동구(인천)","성인","출장","47","관리자","1등급","20250602","F"
"5","동구(인천)","성인","출장","48","관리자","참가","20250602","M"
"3","동구(인천)","성인","출장","41","관리자","2등급","20250602","M"
"4","동구(인천)","성인","출장","31","관리자","참가","20250602","M"
"6","동구(인천)","성인","출장","42","관리자","1등급","20250602","F"
"3","동구(인천)","성인","출장","45","관리자","5등급","20250602","M"
"2","스포원(금정)","유소년","출장","12","관리자","2등급","20250602","M"
"4","동구(인천)","성인","출장","45","관리자","5등급","20250602","M"
"1","스포원(금정)","유소년","출장","12","관리자","참가","20250602","M"
"2","동구(인천)","성인","출장","36","관리자","1등급","20250602","M"
"3","동구(인천)","성인","출장","45","관리자","3등급","20250602","M"
"6","동구(인천)","성인","출장","47","관리자","참가","20250602","M"
"3","동구(인천)","성인","출장","47","관리자","3등급","20250602","M"
"1","동구(인천)","성인","출장","39","관리자","3등급","20250602","M"
"5","동구(인천)","성인","출장","39","관리자","참가","20250602","M"
"2","KSPO송파(출장A)","청소년","출장","14","관리자","6등급","20250602","M"
"5","동구(인천)","성인","출장","44","관리자","1등급","20250602","M"
"3","동구(인천)","성인","출장","44","관리자","2등급","20250602","M"
"3","동구(인천)","성인","출장","45","관리자","5등급","20250602","M"
"6","동구(인천)","성인","출장","44","관리자","1등급","20250602","M"
"6","동구(인천)","성인","출장","44","관리자","3등급","20250602","M"
"2","동구(인천)","성인","출장","46","관리자","참가","20250602","F"
"6","동구(인천)","성인","출장","35","관리자","참가","20250602","M"
"3","동구(인천)","성인","출장","32","관리자","참가","20250602","M"
"1","동구(인천)","성인","출장","31","관리자","3등급","20250602","F"
"6","동구(인천)","성인","출장","34","관리자","5등급","20250602","M"
"5","동구(인천)","성인","출장","44","관리자","5등급","20250602","M"
"7","동구(인천)","성인","출장","49","관리자","3등급","20250602","M"
"3","KSPO송파(출장A)","청소년","출장","15","관리자","5등급","20250602","M"
"4","서초","성인","출장","21","관리자","3등급","20250602","F"
"3","영동","청소년","출장","16","관리자","3등급","20250602","M"
"1","서초","성인","출장","36","관리자","참가","20250602","M"
"1","영동","청소년","출장","16","관리자","2등급","20250602","F"
"1","김천","성인","일반","53","관리자","참가","20250602","F"
"3","영동","청소년","출장","15","관리자","참가","20250602","M"
"2","KSPO송파(출장A)","청소년","출장","14","관리자","3등급","20250602","F"
"2","KSPO송파(출장A)","청소년","출장","14","관리자","3등급","20250602","F"
"2","KSPO송파(출장A)","청소년","출장","15","관리자","참가","20250602","M"
"1","KSPO송파(출장A)","청소년","출장","14","관리자","3등급","20250602","M"
"2","영동","청소년","출장","15","관리자","3등급","20250602","M"
"1","영동","청소년","출장","15","관리자","참가","20250602","M"
"3","KSPO송파(출장A)","청소년","출장","15","관리자","5등급","20250602","F"
"2","영동","청소년","출장","18","관리자","참가","20250602","M"
"2","KSPO송파(출장A)","청소년","출장","14","관리자","2등급","20250602","M"
"2","김천","성인","일반","21","관리자","참가","20250602","M"
"3","구미","성인","일반","19","관리자","5등급","20250602","F"
"5","영동","청소년","출장","17","관리자","참가","20250602","M"
"1","군산","성인","일반","30","관리자","5등급","20250602","M"
"1","영동","청소년","출장","18","관리자","참가","20250602","M"
"5","동구(인천)","성인","출장","34","관리자","6등급","20250602","M"
"6","동구(인천)","성인","출장","50","관리자","3등급","20250602","M"
"1","화성","성인","일반","56","관리자","5등급","20250602","M"
"4","KSPO송파","성인","일반","23","관리자","참가","20250602","M"
"4","동구(인천)","성인","출장","48","관리자","2등급","20250602","M"
"5","동구(인천)","성인","출장","49","관리자","2등급","20250602","M"
"5","동구(인천)","성인","출장","43","관리자","3등급","20250602","M"
"5","동구(인천)","성인","출장","51","관리자","6등급","20250602","M"
"6","동구(인천)","성인","출장","40","관리자","3등급","20250602","M"
"5","동구(인천)","성인","출장","45","관리자","참가","20250602","M"
"6","동구(인천)","성인","출장","47","관리자","참가","20250602","M"
"1","영동","청소년","출장","18","관리자","3등급","20250602","F"
"1","서대문","성인","일반","20","관리자","참가","20250602","F"
"1","화성","성인","일반","39","관리자","5등급","20250602","M"
"1","동구(인천)","성인","출장","40","관리자","1등급","20250602","M"
"3","동구(인천)","성인","출장","43","관리자","5등급","20250602","M"
"5","동구(인천)","성인","출장","30","관리자","2등급","20250602","M"
"1","동구(인천)","성인","출장","49","관리자","5등급","20250602","M"
"5","동구(인천)","성인","출장","41","관리자","2등급","20250602","M"
"5","동구(인천)","성인","출장","39","관리자","3등급","20250602","M"
"6","동구(인천)","성인","출장","38","관리자","2등급","20250602","M"
"4","동구(인천)","성인","출장","33","관리자","참가","20250602","M"
"6","동구(인천)","성인","출장","53","관리자","참가","20250602","M"
"1","동구(인천)","성인","출장","42","관리자","2등급","20250602","M"
"4","동구(인천)","성인","출장","41","관리자","3등급","20250602","M"
"6","동구(인천)","성인","출장","52","관리자","참가","20250602","M"
"6","동구(인천)","성인","출장","41","관리자","2등급","20250602","M"
"5","동구(인천)","성인","출장","34","관리자","3등급","20250602","M"
"3","동구(인천)","성인","출장","44","관리자","참가","20250602","M"
"1","화성","성인","출장","64","관리자","5등급","20250602","M"
"4","동구(인천)","성인","출장","34","관리자","참가","20250602","M"
"4","동구(인천)","성인","출장","42","관리자","6등급","20250602","M"
"4","동구(인천)","성인","출장","51","관리자","참가","20250602","M"
"1","삼척","성인","일반","47","관리자","5등급","20250602","M"
"1","KSPO광주(출장)","유소년","출장","12","관리자","참가","20250602","F"
"2","동구(인천)","성인","출장","30","관리자","3등급","20250602","M"
"3","동구(인천)","성인","출장","47","관리자","2등급","20250602","M"
"1","서초","성인","출장","36","관리자","3등급","20250602","M"
"1","영동","청소년","출장","17","관리자","5등급","20250602","M"
"6","영동","청소년","출장","17","관리자","참가","20250602","F"
"6","동구(인천)","성인","출장","31","관리자","2등급","20250602","M"
"3","보은","어르신","출장","88","관리자","2등급","20250602","F"
"1","동구(광주)","청소년","출장","15","관리자","3등급","20250602","F"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20250602","F"
"1","동구(광주)","청소년","출장","15","관리자","참가","20250602","F"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","3등급","20250602","M"
"1","동구(광주)","청소년","출장","16","관리자","5등급","20250602","F"
"1","동구(광주)","청소년","출장","16","관리자","5등급","20250602","F"
"1","강북","어르신","출장","79","관리자","참가","20250602","F"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","3등급","20250602","M"
"1","동구(광주)","청소년","출장","15","관리자","2등급","20250602","F"
"1","동구(광주)","청소년","출장","16","관리자","3등급","20250602","F"
"4","정읍","청소년","출장","14","관리자","5등급","20250602","F"
"5","정읍","청소년","출장","15","관리자","3등급","20250602","F"
"3","정읍","청소년","출장","14","관리자","참가","20250602","F"
"3","정읍","청소년","출장","14","관리자","참가","20250602","F"
"4","정읍","청소년","출장","14","관리자","참가","20250602","M"
"4","정읍","청소년","출장","14","관리자","참가","20250602","F"
"4","정읍","청소년","출장","14","관리자","3등급","20250602","F"
"5","정읍","청소년","출장","15","관리자","3등급","20250602","M"
"3","정읍","청소년","출장","14","관리자","참가","20250602","M"
"5","정읍","청소년","출장","15","관리자","3등급","20250602","F"
"4","정읍","청소년","출장","15","관리자","참가","20250602","M"
"3","정읍","청소년","출장","15","관리자","5등급","20250602","M"
"3","정읍","청소년","출장","14","관리자","참가","20250602","M"
"6","정읍","청소년","출장","15","관리자","5등급","20250602","M"
"1","미추홀","유아기","일반","62","관리자","참가","20250602","F"
"1","미추홀","유아기","일반","63","관리자","참가","20250602","M"
"1","미추홀","유아기","일반","65","관리자","3등급","20250602","M"
"4","정읍","청소년","출장","15","관리자","참가","20250602","M"
"2","정읍","청소년","출장","14","관리자","참가","20250602","M"
"1","정읍","청소년","출장","14","관리자","6등급","20250602","F"
"2","KSPO대구(출장A)","어르신","출장","82","관리자","6등급","20250602","F"
"1","천안","성인","일반","58","관리자","참가","20250602","F"
"1","부천","성인","일반","33","관리자","3등급","20250602","F"
"1","동구(광주)","청소년","출장","16","관리자","참가","20250602","F"
"1","고양","유소년","출장","11","관리자","참가","20250602","M"
"1","동구(광주)","청소년","출장","15","관리자","2등급","20250602","F"
"1","고양","유소년","출장","12","관리자","참가","20250602","F"
"4","정읍","청소년","출장","15","관리자","5등급","20250602","M"
"4","정읍","청소년","출장","14","관리자","2등급","20250602","F"
"3","정읍","청소년","출장","15","관리자","5등급","20250602","M"
"1","서초","성인","출장","29","관리자","5등급","20250602","M"
"3","안산","성인","일반","41","관리자","참가","20250602","M"
"2","서대문","성인","일반","36","관리자","1등급","20250602","F"
"4","정읍","청소년","출장","15","관리자","참가","20250602","F"
"4","정읍","청소년","출장","15","관리자","2등급","20250602","M"
"3","정읍","청소년","출장","14","관리자","참가","20250602","M"
"4","정읍","청소년","출장","15","관리자","3등급","20250602","M"
"4","정읍","청소년","출장","14","관리자","6등급","20250602","M"
